Time,Punjabi Bagh/Nitrogen Dioxide(NO2),Punjabi Bagh/Wind Direction(WD),Punjabi Bagh/Solar Radiation(SR),Punjabi Bagh/Ammonia(NH3),Punjabi Bagh/Temperature(AT),Punjabi Bagh/Oxides of Nitrogen(NOx),Punjabi Bagh/Relative Humidity(RH),Punjabi Bagh/Carbon Monoxide(CO),Punjabi Bagh/P Xylene(PXY),Punjabi Bagh/Sulfur Dioxide(SO2),Punjabi Bagh/PM2.5(PM2.5),Punjabi Bagh/Toluene(Tol),Punjabi Bagh/Nitric Oxide(NO),Punjabi Bagh/Benzene(Ben),Punjabi Bagh/Ozone(O3),Punjabi Bagh/PM10(PM10),Punjabi Bagh/Bar Pressure(BP),Punjabi Bagh/Wind Speed(WS),Punjabi Bagh/Vertical Wind Speed(VWS)
01/08/2016 02:00:00,40.85,97.67,8.67,60.71,25.21,48.32,80.08,0.95,0.53,10.96,26.45,1.27,8.75,0.23,23.09,141.50,553.5,0.44,
01/08/2016 03:00:00,39.15,113.17,8.92,51.71,25.05,50.44,81.0,0.94,0.65,9.4,6.73,1.66,11.42,0.27,41.65,80.00,553.5,0.43,
01/08/2016 04:00:00,36.67,135.58,8.92,22.86,25.07,37.27,81.0,0.79,0.26,4.68,10.0,1.16,3.37,0.13,8.64,77.00,553.5,0.37,
01/08/2016 05:00:00,33.46,71.5,10.0,18.13,24.99,57.37,81.5,1.02,0.27,5.26,18.18,1.18,20.18,0.15,12.71,49.33,553.5,1.14,0.1
01/08/2016 06:00:00,37.26,83.92,39.08,18.27,24.93,113.38,82.0,1.27,0.45,14.19,68.45,1.2,58.70,0.25,9.13,145.17,553.5,1.1,
01/08/2016 07:00:00,38.52,84.17,56.42,15.83,25.42,126.83,81.17,1.62,0.85,15.35,126.27,1.35,67.73,0.27,9.77,355.17,553.5,1.21,-0.1
01/08/2016 08:00:00,58.28,87.67,61.08,30.28,25.16,148.89,81.83,1.55,0.9,20.01,104.18,1.32,71.01,0.3,3.21,488.50,553.5,1.29,-0.1
01/08/2016 09:00:00,44.68,103.5,137.17,38.88,26.12,84.93,80.25,1.57,1.2,21.97,59.45,1.61,33.04,0.32,17.22,162.00,553.5,1.18,-1
01/08/2016 10:00:00,50.00,119.08,228.5,49.24,27.73,85.83,72.42,1.49,1.51,21.22,52.45,1.93,30.23,0.38,14.60,96.17,553.5,1.31,-0.05
01/08/2016 11:00:00,47.63,123.92,323.92,48.46,29.34,78.26,65.42,1.32,1.22,21.54,32.55,1.85,26.26,0.38,9.09,127.50,553.5,1.59,-1
01/08/2016 12:00:00,43.75,135.75,328.42,22.33,30.44,59.69,61.08,1.08,1.22,13.98,35.0,1.58,15.16,0.3,9.86,178.17,553.5,1.83,0.04
01/08/2016 13:00:00,44.57,121.58,260.33,16.78,31.09,62.64,58.08,1.1,1.06,10.55,25.0,1.53,16.77,0.3,13.21,166.67,553.5,1.72,-0.01
01/08/2016 14:00:00,46.21,120.25,204.75,15.08,30.36,65.98,59.33,1.12,0.83,11.3,26.82,1.56,18.16,0.26,14.11,165.50,553.5,1.83,0.02
01/08/2016 15:00:00,36.88,140.83,174.5,15.58,29.35,52.47,62.75,1.0,1.09,9.12,34.27,1.57,14.35,0.2,12.27,213.50,553.5,2.12,0.05
01/08/2016 16:00:00,49.32,165.75,101.67,40.86,28.27,55.03,67.17,1.03,0.97,13.55,30.09,1.66,8.12,0.2,2.05,172.83,553.5,1.63,0.13
01/08/2016 17:00:00,39.95,141.75,78.5,48.25,27.57,53.23,70.83,1.1,0.68,13.34,23.82,1.36,12.90,0.2,8.86,79.83,553.5,1.17,0.1
01/08/2016 18:00:00,53.72,127.33,34.42,54.74,25.18,88.33,80.0,1.37,1.6,6.05,14.73,3.0,29.64,0.44,15.96,68.00,557.0,1.34,-1
01/08/2016 19:00:00,50.57,122.92,9.5,52.33,23.67,93.53,84.25,1.23,1.35,5.34,18.0,1.99,35.50,0.59,8.47,52.67,,1.21,-0.1
01/08/2016 20:00:00,57.74,159.33,9.0,25.31,23.79,81.38,85.0,1.35,1.68,0.54,,2.16,21.94,0.53,7.25,1.50,,0.82,0.1
01/08/2016 21:00:00,59.97,139.08,9.0,21.1,23.92,127.03,85.0,1.78,1.86,-0.32,,2.06,53.87,0.33,8.86,7.33,,0.39,
01/08/2016 22:00:00,62.10,120.58,8.92,19.55,24.34,143.13,85.0,2.12,2.25,-1.17,43.0,2.58,64.27,0.55,35.84,25.67,568.31,0.49,
01/08/2016 23:00:00,58.86,114.5,8.83,19.34,24.47,123.36,85.0,1.82,2.6,-2.07,41.73,4.08,51.93,0.62,118.76,40.17,553.75,0.46,
02/08/2016 00:00:00,53.87,125.33,8.58,35.38,24.47,72.41,84.33,1.08,1.46,6.48,33.17,2.68,17.87,0.53,11.12,72.33,553.5,0.63,0.1
02/08/2016 01:00:00,39.68,117.92,8.67,58.13,24.48,43.62,83.67,0.83,0.59,7.81,19.0,1.56,6.02,0.25,8.22,73.17,553.5,0.63,0.1
02/08/2016 02:00:00,35.48,108.08,8.67,61.66,24.55,38.08,83.0,0.7,0.37,6.77,1.0,1.2,4.73,0.28,8.32,42.67,553.5,0.73,-0.03
02/08/2016 03:00:00,37.57,103.25,8.5,54.02,24.52,40.82,83.0,0.7,0.27,9.64,1.8,1.43,5.36,0.23,8.17,34.67,553.5,0.59,
02/08/2016 04:00:00,39.19,92.0,8.67,24.63,24.43,51.91,83.08,0.83,0.21,2.32,5.0,1.39,12.45,0.14,13.52,28.67,553.5,0.57,
02/08/2016 05:00:00,36.73,92.08,10.0,19.02,24.29,52.17,84.0,0.91,0.3,2.19,40.0,1.47,14.22,0.2,13.28,34.17,553.5,0.58,-0.1
02/08/2016 06:00:00,42.96,104.5,37.17,20.38,24.51,110.99,83.42,1.17,0.39,7.98,38.36,1.3,53.29,0.2,15.60,49.50,553.5,0.42,0.1
02/08/2016 07:00:00,48.94,121.25,105.58,16.03,25.61,109.48,79.5,1.43,0.78,10.21,34.27,1.61,48.21,0.26,10.00,73.17,553.5,0.77,0.03
02/08/2016 08:00:00,52.38,138.33,135.5,33.54,26.74,76.04,75.08,1.16,0.94,10.68,43.18,1.43,21.51,0.3,8.08,79.33,553.5,0.88,0.1
02/08/2016 09:00:00,43.27,139.58,245.58,46.53,28.01,59.05,71.08,1.14,0.73,12.85,21.91,1.17,15.04,0.24,8.66,82.50,553.5,1.11,0.07
02/08/2016 10:00:00,45.44,130.75,364.5,52.89,30.78,60.30,60.08,1.14,0.83,13.42,37.8,1.18,14.52,0.2,9.39,90.33,553.5,1.38,0.05
02/08/2016 11:00:00,43.16,133.83,335.17,46.23,31.71,47.82,55.67,1.01,0.62,13.63,15.36,1.24,6.87,0.23,10.77,92.83,553.5,1.57,0.05
02/08/2016 12:00:00,47.70,126.92,319.92,23.72,31.82,57.18,53.92,1.06,0.55,9.85,26.0,1.25,10.73,0.19,10.36,99.33,553.5,1.72,0.1
02/08/2016 13:00:00,51.33,118.75,266.92,16.78,31.99,67.50,53.33,1.13,0.94,6.52,35.0,1.49,15.90,0.26,13.98,126.67,553.5,1.39,0.07
02/08/2016 14:00:00,44.82,127.5,176.5,15.89,32.57,50.49,50.75,0.98,0.73,5.64,30.64,1.26,7.74,0.2,14.64,199.17,553.5,1.57,0.15
02/08/2016 15:00:00,53.22,110.58,154.67,15.98,32.61,63.06,50.08,1.06,0.73,6.51,13.36,1.22,11.44,0.17,16.38,185.67,553.5,1.58,-0.17
02/08/2016 16:00:00,50.79,131.58,119.83,38.78,28.93,68.36,61.5,1.06,1.18,9.89,22.4,2.39,16.91,0.37,17.74,266.50,553.5,2.07,0.1
02/08/2016 17:00:00,36.93,159.0,66.25,53.86,27.56,41.32,65.0,0.86,0.82,12.26,8.0,1.78,6.16,0.24,9.37,236.83,553.5,1.19,0.1
02/08/2016 18:00:00,65.61,122.33,16.58,62.34,27.67,116.13,62.83,1.51,1.45,8.76,8.0,3.13,42.23,0.45,10.00,31.00,553.5,0.98,-0.1
02/08/2016 19:00:00,82.57,80.33,8.75,55.76,27.4,151.25,66.75,2.13,3.0,7.39,29.0,5.05,56.85,0.76,18.77,138.00,553.5,0.94,
02/08/2016 20:00:00,76.22,78.75,8.75,24.41,27.37,170.54,67.33,2.4,3.13,3.77,29.73,5.95,75.15,0.73,15.21,556.67,553.5,1.05,-0.1
02/08/2016 21:00:00,61.03,86.92,8.67,15.9,26.72,171.87,71.42,2.13,2.88,2.72,37.18,5.17,85.91,0.62,12.09,590.50,553.5,1.03,-0.1
02/08/2016 22:00:00,59.37,80.83,9.0,20.17,26.4,144.72,73.08,2.1,2.67,4.3,61.09,4.42,67.23,0.61,101.28,545.50,553.5,1.06,-1
02/08/2016 23:00:00,51.93,109.83,8.58,19.26,26.24,84.16,71.83,1.4,2.28,2.23,76.36,3.59,27.75,0.53,69.72,498.00,553.5,1.02,0.06
03/08/2016 00:00:00,40.36,112.67,8.67,37.64,25.93,47.58,70.67,0.83,0.78,12.24,37.0,1.41,8.53,0.17,8.41,181.50,553.5,0.68,
03/08/2016 01:00:00,43.95,98.17,8.75,54.19,25.67,55.60,71.67,0.77,0.49,16.22,12.18,1.35,12.03,0.32,9.13,96.17,553.5,0.7,
03/08/2016 02:00:00,45.34,86.25,8.83,59.84,25.28,63.97,74.25,0.82,0.53,14.69,12.64,1.93,17.25,0.26,26.03,80.00,553.5,0.69,
03/08/2016 03:00:00,39.64,81.17,8.83,54.61,24.79,53.58,77.5,0.78,0.5,15.01,16.64,2.18,13.39,0.35,13.85,76.33,553.5,0.74,-0.1
03/08/2016 04:00:00,37.21,84.0,8.75,28.85,24.49,54.32,78.5,0.78,0.3,13.95,36.36,1.75,15.50,0.24,11.28,107.83,553.5,1.07,
03/08/2016 05:00:00,34.00,92.75,11.42,25.89,24.3,52.70,78.67,0.77,0.25,9.92,11.18,1.21,16.40,0.18,9.70,104.17,553.5,0.77,
03/08/2016 06:00:00,39.05,112.33,53.0,22.9,25.13,100.90,76.58,1.06,0.34,5.92,17.64,1.16,48.44,0.2,14.66,107.83,553.5,0.63,
03/08/2016 07:00:00,41.68,137.67,95.58,18.46,26.6,88.17,69.83,1.1,0.56,2.82,39.91,1.82,37.39,0.23,11.71,208.67,553.5,1.43,0.06
03/08/2016 08:00:00,38.23,140.92,98.58,32.92,28.48,57.12,62.92,0.87,0.44,5.98,22.55,1.15,16.88,0.2,9.61,244.17,553.5,1.6,0.1
03/08/2016 09:00:00,38.44,150.92,355.33,49.68,30.97,47.75,56.0,0.83,0.37,8.47,12.45,0.85,9.89,0.16,9.22,123.00,553.5,1.83,0.11
03/08/2016 10:00:00,29.86,153.0,393.83,50.8,32.32,34.55,51.83,0.78,0.33,5.28,37.0,0.85,5.82,0.15,9.12,81.67,553.5,2.32,0.11
03/08/2016 11:00:00,40.66,131.5,364.0,38.61,33.73,49.38,49.0,0.93,0.27,6.22,,0.85,9.62,0.14,10.06,53.83,553.5,1.82,0.03
03/08/2016 12:00:00,45.10,132.08,286.17,21.55,33.98,51.97,47.08,0.96,0.67,5.32,,1.23,8.65,0.24,11.16,70.50,553.5,1.47,0.1
03/08/2016 13:00:00,47.10,134.25,203.25,18.23,34.15,61.96,44.58,0.96,0.68,6.66,14.0,1.42,14.68,0.28,11.97,68.67,553.5,1.92,-1
03/08/2016 14:00:00,51.89,120.25,130.25,16.47,34.18,71.07,43.58,0.97,0.88,4.32,12.73,1.53,18.15,0.26,12.10,121.67,553.5,1.8,-0.02
03/08/2016 15:00:00,40.36,148.33,85.5,16.86,33.18,44.76,46.58,0.88,0.86,3.1,6.82,1.57,6.45,0.22,13.23,124.67,553.5,1.77,0.07
03/08/2016 16:00:00,52.07,127.58,75.42,34.09,33.36,67.90,46.25,1.06,0.72,8.58,6.0,1.43,15.72,0.25,12.67,152.33,553.5,1.65,-0.04
03/08/2016 17:00:00,65.07,98.92,56.42,42.9,32.63,90.89,50.0,1.26,1.12,7.99,42.0,2.18,24.10,0.29,12.47,188.50,553.5,1.49,-0.1
03/08/2016 18:00:00,65.57,97.33,31.08,50.13,31.78,105.79,53.0,1.36,1.39,6.42,36.0,2.5,34.73,0.32,10.96,255.50,553.5,1.53,-0.03
03/08/2016 19:00:00,79.72,90.33,8.92,46.01,31.1,150.62,54.92,1.89,1.9,9.95,8.64,3.05,58.26,0.42,10.34,244.33,553.5,0.93,-0.1
03/08/2016 20:00:00,92.28,112.42,8.58,23.26,30.47,190.33,57.92,2.38,3.01,5.92,6.82,3.58,79.17,0.59,9.95,311.83,553.5,0.59,0.1
03/08/2016 21:00:00,88.13,105.58,8.83,17.04,30.13,193.59,60.75,2.82,3.64,4.18,18.36,5.29,84.25,0.95,12.13,263.00,553.5,0.66,
03/08/2016 22:00:00,76.13,90.83,8.75,18.24,29.83,188.17,63.0,2.75,3.68,4.94,80.55,4.94,88.18,0.83,11.95,435.50,553.5,0.77,-0.1
03/08/2016 23:00:00,69.41,104.17,8.83,14.69,29.27,137.11,65.58,2.43,3.28,2.62,103.45,4.7,55.10,0.73,12.23,675.67,553.5,0.54,-0.1
04/08/2016 00:00:00,81.14,104.17,9.0,29.06,28.92,119.95,66.42,1.63,2.6,11.47,68.0,3.68,34.89,0.65,5.38,305.00,553.5,0.53,
04/08/2016 01:00:00,58.11,107.25,8.83,35.98,28.52,87.78,68.17,1.33,1.53,13.45,53.27,2.25,26.35,0.55,8.79,262.00,553.5,0.51,
04/08/2016 02:00:00,50.51,101.58,8.67,38.61,28.15,79.41,69.42,1.16,1.07,13.99,115.27,2.3,25.20,0.53,9.78,264.83,553.5,0.68,
04/08/2016 03:00:00,43.75,106.75,8.75,42.92,27.8,58.03,70.42,0.98,0.62,12.26,84.64,2.35,13.97,0.35,10.01,220.33,553.5,1.11,-0.1
04/08/2016 04:00:00,38.31,126.33,8.58,23.51,27.29,51.58,72.08,0.87,0.44,10.13,83.0,1.47,12.77,0.27,9.24,164.67,553.5,0.85,0.1
04/08/2016 05:00:00,33.37,139.25,9.33,14.14,27.19,45.02,70.75,0.77,0.37,8.82,17.0,1.62,11.21,0.23,10.47,95.00,553.5,0.86,0.1
04/08/2016 06:00:00,32.60,149.08,23.33,14.3,27.09,62.18,71.83,0.9,0.31,10.74,17.18,1.22,24.27,0.2,10.01,66.50,553.5,0.97,0.1
04/08/2016 07:00:00,34.02,148.75,112.83,13.83,28.53,74.22,67.25,1.13,0.67,11.72,20.0,1.43,32.16,0.23,9.91,133.83,553.5,1.01,0.1
04/08/2016 08:00:00,55.61,170.0,113.42,27.28,29.63,67.10,62.25,0.83,0.57,13.5,29.0,1.26,12.83,0.18,7.80,165.33,553.5,1.75,0.11
04/08/2016 09:00:00,33.90,159.5,282.92,37.43,31.32,43.02,57.0,0.89,0.41,14.9,38.0,1.07,9.38,0.18,8.58,82.33,553.5,1.74,0.14
04/08/2016 10:00:00,32.68,156.67,378.17,42.26,33.79,36.87,50.25,0.9,0.4,14.31,38.0,0.9,5.67,0.2,9.47,105.50,553.5,1.83,0.08
04/08/2016 11:00:00,45.26,124.67,350.58,36.61,34.76,61.41,45.75,0.97,0.52,11.83,,1.15,15.52,0.23,10.30,92.67,553.5,1.77,-0.01
04/08/2016 12:00:00,48.56,137.17,322.67,24.07,35.49,59.77,42.17,0.92,0.67,3.82,,1.42,12.08,0.25,10.22,114.67,553.5,1.85,0.01
04/08/2016 13:00:00,58.66,128.67,186.83,21.83,35.03,84.06,42.58,1.02,0.73,1.58,12.0,1.53,23.27,0.27,11.97,108.17,553.5,1.96,-0.08
04/08/2016 14:00:00,47.35,139.92,108.75,20.89,34.26,59.83,43.67,0.87,0.87,2.62,12.73,1.57,12.93,0.3,11.81,112.33,553.5,1.98,0.05
04/08/2016 15:00:00,37.22,151.08,93.5,20.33,34.43,43.13,42.92,0.75,0.56,2.92,16.0,1.29,7.30,0.18,12.11,117.00,553.5,2.16,0.05
04/08/2016 16:00:00,43.77,144.5,69.42,40.22,34.11,49.82,45.17,0.83,0.64,6.05,,1.52,7.93,0.18,14.09,62.83,553.5,1.8,0.1
04/08/2016 17:00:00,61.08,129.33,50.5,54.38,33.56,82.98,46.33,0.99,0.81,7.66,21.0,1.72,20.91,0.28,11.30,105.67,553.5,1.72,-0.03
04/08/2016 18:00:00,66.30,145.0,25.92,47.92,32.55,86.03,50.25,1.09,0.97,11.97,21.0,1.82,19.73,0.32,10.92,159.83,553.5,1.57,0.1
04/08/2016 19:00:00,81.92,131.58,8.92,43.73,31.87,125.17,52.67,1.52,1.84,13.19,4.0,2.59,38.23,0.47,10.57,104.17,553.5,0.97,0.03
04/08/2016 20:00:00,80.23,127.5,8.83,22.19,31.37,135.32,55.25,1.65,2.38,9.13,4.73,3.32,46.77,0.54,12.50,183.17,553.5,1.16,0.05
04/08/2016 21:00:00,80.76,118.75,8.42,16.44,30.68,154.22,58.83,1.86,2.12,5.86,18.18,3.08,60.22,0.56,82.40,205.83,553.5,1.04,-0.02
04/08/2016 22:00:00,66.62,124.83,8.83,15.4,30.19,107.25,59.83,1.54,2.27,5.15,57.64,3.59,35.09,0.52,256.63,242.00,553.5,1.09,0.06
04/08/2016 23:00:00,54.97,133.17,8.58,14.26,29.8,66.66,59.67,1.05,1.23,6.91,27.4,2.47,12.98,0.49,17.53,237.83,553.5,1.15,0.14
05/08/2016 00:00:00,76.16,127.67,8.67,29.81,29.29,79.46,62.58,0.91,0.63,17.15,19.73,1.75,8.53,0.55,5.53,158.00,553.5,0.96,0.03
05/08/2016 01:00:00,44.78,138.92,8.83,36.42,28.84,44.90,65.25,0.81,0.48,18.9,15.91,1.68,3.69,0.46,8.12,112.67,553.5,0.93,0.1
05/08/2016 02:00:00,38.56,170.75,8.67,40.73,28.49,38.27,66.67,0.75,0.32,19.83,46.36,1.28,2.87,0.14,9.38,100.50,553.5,0.89,0.1
05/08/2016 03:00:00,34.72,193.25,8.75,45.5,28.16,33.98,68.5,0.72,0.36,19.42,3.18,0.99,2.23,0.11,11.59,47.00,553.5,1.24,0.1
05/08/2016 04:00:00,41.05,174.25,9.0,22.83,27.85,41.02,70.08,0.75,0.32,14.97,4.0,1.1,3.27,0.25,11.27,42.50,553.5,0.62,
05/08/2016 05:00:00,38.73,181.25,9.92,15.65,27.46,40.53,71.92,0.82,0.65,12.62,17.0,1.17,4.42,0.2,11.49,46.00,553.5,0.49,
05/08/2016 06:00:00,41.26,173.92,35.5,14.46,27.69,58.13,71.58,1.03,0.54,8.64,24.27,1.17,15.65,0.23,11.42,60.83,553.5,0.58,
05/08/2016 07:00:00,46.52,175.25,86.67,14.42,28.62,55.65,68.25,1.03,0.49,6.79,50.09,1.27,10.38,0.22,10.75,109.83,553.5,1.11,0.1
05/08/2016 08:00:00,60.64,185.42,117.42,27.18,30.03,64.70,63.58,0.95,0.42,10.82,15.91,1.24,7.81,0.25,6.89,109.67,553.5,1.73,0.11
05/08/2016 09:00:00,38.92,163.42,330.75,30.06,32.55,43.11,54.33,0.99,0.29,14.35,9.45,0.77,6.17,0.25,9.50,111.67,553.5,1.72,0.15
05/08/2016 10:00:00,31.20,177.67,342.67,41.1,34.05,31.70,47.92,0.9,0.51,13.87,36.27,0.91,2.87,0.2,10.40,102.17,553.5,2.09,0.17
05/08/2016 11:00:00,29.85,173.0,341.5,40.98,34.52,30.67,46.42,0.88,0.31,13.42,6.18,0.88,2.99,0.19,12.07,86.17,553.5,1.88,0.1
05/08/2016 12:00:00,26.72,174.67,362.83,27.28,35.8,31.55,41.17,0.77,0.23,10.5,7.0,0.98,5.67,0.18,12.87,70.50,553.5,2.2,0.13
05/08/2016 13:00:00,26.92,174.17,236.75,23.48,35.52,26.69,42.67,0.76,0.2,9.61,7.0,0.87,1.99,0.14,17.72,41.17,553.5,1.96,0.14
05/08/2016 14:00:00,25.42,183.67,160.75,23.78,35.33,24.83,43.0,0.71,0.27,11.04,7.0,0.93,1.61,0.16,24.44,58.50,553.5,2.13,0.14
05/08/2016 15:00:00,34.47,167.42,135.33,21.88,35.06,33.29,43.75,0.8,0.41,10.22,9.8,0.98,1.87,0.14,27.93,66.00,553.5,1.64,0.11
05/08/2016 16:00:00,37.06,164.83,91.5,43.8,34.79,35.48,44.67,0.87,0.52,12.9,21.73,1.24,1.80,0.2,32.00,69.17,553.5,1.35,0.1
05/08/2016 17:00:00,51.29,144.08,73.58,50.7,34.7,51.12,43.83,0.97,0.42,15.29,26.45,1.5,3.97,0.24,33.43,84.00,553.5,1.19,0.1
05/08/2016 18:00:00,83.08,143.25,21.83,48.78,33.74,91.02,45.42,1.23,1.0,8.86,27.55,2.01,12.46,0.32,36.27,90.00,553.5,0.94,0.1
05/08/2016 19:00:00,82.56,118.25,9.67,42.43,32.67,114.89,53.58,1.73,1.57,7.29,5.55,2.64,30.25,0.47,13.42,143.83,553.5,1.14,-0.07
05/08/2016 20:00:00,91.63,111.42,8.75,21.99,32.1,172.73,55.83,2.28,2.61,4.13,19.73,3.37,66.70,0.53,31.86,147.67,553.5,0.87,
05/08/2016 21:00:00,78.45,123.17,8.75,17.31,31.62,145.09,57.08,2.08,2.94,3.12,40.0,4.17,55.05,0.73,21.23,214.50,553.5,1.07,
05/08/2016 22:00:00,66.30,115.25,8.67,15.61,31.01,111.37,59.5,1.56,1.92,1.84,69.2,2.83,38.37,0.53,21.83,287.67,553.5,1.3,-0.07
05/08/2016 23:00:00,50.43,131.42,8.92,15.21,29.38,64.07,60.58,0.98,1.28,1.64,38.73,2.13,14.02,0.43,16.88,186.50,553.5,1.03,-1
06/08/2016 00:00:00,72.04,112.75,8.75,33.88,28.96,83.93,63.58,0.97,0.81,14.01,24.67,1.87,14.45,0.59,12.38,159.67,553.5,1.17,-0.1
06/08/2016 01:00:00,48.49,152.42,8.83,40.24,28.77,48.61,65.75,0.82,0.53,16.92,36.0,1.27,3.96,0.25,10.78,127.83,553.5,0.78,
06/08/2016 02:00:00,61.23,147.08,8.83,46.97,28.94,66.62,67.25,0.91,0.57,17.04,61.09,1.72,8.84,0.5,94.23,75.33,553.5,0.68,0.1
06/08/2016 03:00:00,62.86,101.33,8.83,45.59,28.58,106.13,68.67,1.02,0.76,17.01,12.91,2.85,36.72,0.53,319.47,73.00,553.5,0.65,
06/08/2016 04:00:00,61.19,118.58,8.75,22.32,28.47,91.63,69.33,0.97,0.69,15.44,16.7,2.86,27.17,0.25,103.65,100.33,553.5,0.64,
06/08/2016 05:00:00,49.16,120.33,9.42,15.43,28.38,96.96,70.75,1.07,0.73,12.19,24.18,3.07,38.93,0.38,61.21,92.67,553.5,0.43,
06/08/2016 06:00:00,44.02,129.67,20.67,14.63,28.49,77.95,71.08,1.08,0.73,10.18,73.45,3.28,28.35,0.39,16.32,123.00,553.5,0.94,-1
06/08/2016 07:00:00,53.32,128.58,33.33,13.13,28.7,119.64,71.08,1.46,0.85,11.33,86.82,2.69,52.88,0.35,10.97,149.00,553.5,1.06,-0.03
06/08/2016 08:00:00,48.56,103.0,17.92,27.65,27.04,94.86,76.08,1.16,1.03,14.13,77.0,2.38,37.90,0.37,-5.78,227.17,554.04,1.7,-0.08
06/08/2016 09:00:00,55.15,110.08,24.33,33.53,24.68,99.81,82.58,1.24,0.78,16.26,48.0,1.41,37.17,0.22,5.32,189.17,,1.49,-0.16
06/08/2016 10:00:00,58.87,113.08,32.83,44.78,24.54,140.80,83.0,1.5,1.85,14.83,40.55,2.59,64.67,0.43,64.65,47.17,,1.28,-0.1
06/08/2016 11:00:00,56.89,146.0,44.0,47.89,24.3,133.31,83.0,1.43,1.91,18.0,,3.15,60.51,0.58,20.00,58.00,,1.3,0.1
06/08/2016 12:00:00,48.80,,,35.7,,82.50,,1.2,1.8,17.4,,2.9,28.60,0.7,5.20,,,,
10/08/2016 16:00:00,57.83,87.36,59.82,43.59,29.55,93.26,63.64,1.26,1.25,6.91,21.0,2.5,30.60,0.35,9.56,111.73,553.5,1.98,0.01
10/08/2016 17:00:00,49.72,91.42,73.42,46.53,27.98,82.51,71.33,1.13,1.53,6.46,21.64,2.75,27.98,0.43,9.38,120.17,553.56,1.44,0.04
10/08/2016 18:00:00,47.63,116.58,19.58,46.88,25.25,98.20,80.0,1.32,1.4,11.16,28.0,2.38,40.82,0.48,8.91,87.50,554.19,1.18,-0.01
10/08/2016 19:00:00,55.38,117.92,8.83,42.08,24.85,117.17,82.0,1.58,2.48,14.13,,3.32,49.67,0.7,8.42,18.00,553.5,0.77,-0.05
10/08/2016 20:00:00,64.67,112.0,8.75,20.71,25.24,200.13,81.5,2.29,3.08,12.3,5.0,3.93,104.47,0.58,9.49,11.33,553.5,0.83,0.05
10/08/2016 21:00:00,58.18,106.33,8.92,17.1,25.86,146.17,79.42,1.73,2.94,8.05,10.0,4.08,69.03,0.65,9.77,31.83,553.5,0.85,-0.05
10/08/2016 22:00:00,45.59,121.5,9.0,15.97,25.96,71.28,78.5,1.18,1.68,7.94,33.0,2.12,22.46,0.45,8.60,52.17,553.5,1.18,0.05
10/08/2016 23:00:00,39.22,105.33,8.67,14.9,25.88,53.24,79.0,0.95,0.94,7.86,21.17,1.6,13.38,0.5,8.22,59.00,553.5,1.03,-0.03
11/08/2016 00:00:00,38.57,130.58,8.75,30.27,25.72,44.21,79.0,0.77,0.51,13.88,12.0,1.28,7.21,0.4,7.03,59.67,553.5,1.14,-1
11/08/2016 01:00:00,25.45,118.08,8.58,39.01,25.45,26.78,79.17,0.73,0.23,14.95,,0.96,3.00,0.2,7.77,40.83,553.5,1.29,0.02
11/08/2016 02:00:00,24.13,121.42,8.58,50.41,25.08,24.89,80.5,0.68,0.2,15.42,2.0,0.8,2.47,0.18,7.72,51.17,553.5,1.06,
11/08/2016 03:00:00,22.43,121.58,8.5,48.07,24.8,23.16,82.75,0.63,0.11,14.08,2.0,0.89,2.31,0.13,7.97,29.50,553.5,1.04,0.02
11/08/2016 04:00:00,26.42,124.25,8.67,24.2,24.97,27.45,82.0,0.69,0.1,10.67,,0.58,2.88,0.1,7.88,18.83,553.5,0.92,0.1
11/08/2016 05:00:00,26.50,144.92,10.0,18.75,24.94,28.38,82.08,0.73,0.12,11.77,34.0,0.62,3.50,0.1,8.63,27.67,553.5,1.22,0.07
11/08/2016 06:00:00,30.10,139.25,33.08,19.06,24.71,41.50,82.25,0.78,0.2,9.23,32.17,0.73,10.75,0.1,8.61,26.50,553.5,1.33,0.06
11/08/2016 07:00:00,37.62,147.5,32.5,19.32,24.75,61.53,81.58,1.07,0.27,8.34,21.36,0.67,20.49,0.1,8.88,29.00,553.5,1.32,0.12
11/08/2016 08:00:00,38.13,138.08,77.83,31.86,24.62,78.47,83.42,1.07,0.51,12.85,4.83,0.93,32.61,0.13,8.65,30.50,553.5,1.32,0.05
11/08/2016 09:00:00,37.80,138.17,164.5,45.18,25.88,64.64,80.08,1.18,0.7,12.89,10.0,1.11,22.71,0.22,8.52,41.33,553.5,1.58,0.1
11/08/2016 10:00:00,42.43,139.58,140.08,43.58,26.66,82.17,75.67,1.23,0.9,15.57,40.0,1.32,32.50,0.22,8.62,55.50,553.5,1.48,0.06
11/08/2016 11:00:00,45.50,131.17,128.75,44.16,26.93,97.04,75.08,1.36,1.39,12.62,21.0,1.88,41.35,0.3,8.68,47.83,553.5,1.15,0.1
11/08/2016 12:00:00,44.36,143.58,188.67,19.5,26.8,73.83,77.5,1.25,1.64,8.12,18.0,2.33,25.14,0.35,8.34,66.33,553.75,0.87,0.1
11/08/2016 13:00:00,58.45,100.83,237.75,15.87,28.92,86.64,70.58,1.63,1.72,5.58,11.0,3.13,25.26,0.58,53.70,47.50,553.5,1.24,-0.1
11/08/2016 14:00:00,51.30,126.92,138.25,14.27,29.0,68.25,68.0,1.33,1.95,1.61,46.17,2.98,16.51,0.48,26.66,96.17,553.5,1.53,-1
