Time,R K Puram/Wind Speed (WS),R K Puram/Nitrogen Dioxide(NO2),R K Puram/Wind Direction(WD),R K Puram/Solar Radiation(SR),R K Puram/Ammonia(NH3),R K Puram/Temperature(AT),R K Puram/Oxides of Nitrogen(NOx),R K Puram/Relative Humidity(RH),R K Puram/Carbon Monoxide(CO),R K Puram/P Xylene(PXY),R K Puram/Sulfur Dioxide(SO2),R K Puram/PM2.5(PM2.5),R K Puram/Toluene(TOL),R K Puram/Nitric Oxide(NO),R K Puram/Benzene(BEN),R K Puram/Ozone(O3),R K Puram/PM10(PM10),R K Puram/Bar Pressure(BP),R K Puram/Vertical Wind Speed(VWS)
19/05/2016 08:00:00,4.01,51.77,147.08,308.92,29.51,31.11,53.68,43.33,1.33,1.93,71.97,127.0,-1,5.56,2.31,35.94,293.17,733.08,0.22
19/05/2016 09:00:00,3.85,51.14,141.33,363.33,57.03,33.24,52.34,40.5,1.45,2.44,83.82,148.83,5.04,4.95,2.54,61.42,308.33,733.5,0.18
19/05/2016 10:00:00,3.78,52.6,150.5,345.33,55.37,35.72,52.10,36.0,1.42,2.43,82.82,130.5,5.12,3.84,2.36,97.92,301.17,733.67,0.25
19/05/2016 11:00:00,2.98,48.46,147.0,386.75,64.42,38.42,47.62,31.25,1.3,2.31,73.35,116.33,5.48,3.26,2.14,129.5,276.5,733.25,0.17
19/05/2016 12:00:00,3.22,49.3,146.5,387.33,49.63,39.61,47.31,28.75,0.89,1.66,24.09,102.5,-1,2.48,1.82,110.12,242.5,734.08,0.2
19/05/2016 13:00:00,3.02,42.44,159.73,380.55,43.09,40.35,41.26,27.18,0.83,1.2,19.6,85.4,-1,2.54,1.62,127.88,218.4,735.09,0.2
19/05/2016 14:00:00,2.72,43.27,142.92,363.75,51.56,40.96,41.69,25.75,0.93,1.39,23.1,122.91,-1,2.31,1.53,148.85,251.64,735.08,0.13
19/05/2016 15:00:00,2.62,45.73,149.17,329.83,54.17,40.68,42.92,26.0,0.94,1.41,25.84,83.17,5.08,1.57,1.51,161.41,243.17,735.0,0.1
19/05/2016 16:00:00,2.11,49.22,156.83,145.33,79.62,39.95,46.79,26.42,0.99,1.79,73.08,91.6,6.48,2.14,1.57,163.96,220.17,735.5,0.14
19/05/2016 17:00:00,1.31,46.41,145.17,63.92,68.64,38.94,42.73,27.83,0.82,1.7,58.36,109.18,6.42,1.02,1.49,176.3,223.55,735.0,0.1
19/05/2016 18:00:00,1.15,77.52,141.5,23.92,58.23,37.22,70.22,31.58,1.11,2.09,48.39,52.91,6.13,-1,1.73,143.93,199.09,734.42,-0.1
19/05/2016 19:00:00,0.7,115.61,156.25,3.58,52.86,35.43,104.07,35.08,6.92,3.68,38.17,73.5,8.9,-1,2.58,86.52,202.33,733.25,-0.1
19/05/2016 20:00:00,0.36,173.42,242.25,3.33,47.22,33.63,179.49,39.5,91.25,6.06,20.9,89.5,12.53,18.28,3.82,23.33,225.67,734.0,-0.1
19/05/2016 21:00:00,0.72,158.32,205.17,3.17,35.79,32.92,171.04,40.75,75.4,9.14,16.79,88.17,17.88,21.95,5.16,14.84,214.17,734.0,-0.1
19/05/2016 22:00:00,1.53,110.68,159.17,3.17,28.96,33.45,105.48,39.0,43.2,6.7,16.51,106.17,15.3,5.01,3.72,19.36,278.83,734.0,0.03
19/05/2016 23:00:00,2.88,66.85,146.92,3.08,26.53,33.03,63.04,40.0,71.7,4.1,14.75,95.67,11.04,2.56,3.07,24.53,249.33,734.0,0.16
20/05/2016 00:00:00,2.92,48.32,149.25,3.17,49.29,32.14,45.52,44.17,55.3,2.99,37.83,115.67,6.48,1.79,2.69,38.38,247.33,734.0,0.07
20/05/2016 01:00:00,2.52,36.79,142.33,3.17,78.39,31.38,34.02,45.92,,2.18,53.19,120.33,5.12,-1,2.06,51.29,207.33,734.33,0.12
20/05/2016 02:00:00,2.21,34.79,142.5,3.33,81.63,30.95,32.06,45.83,,1.58,56.42,97.33,5.59,-1,2.06,64.07,217.17,734.42,0.07
20/05/2016 03:00:00,2.51,21.86,144.5,3.08,72.63,30.2,20.18,48.17,,1.13,53.62,74.67,-1,-1,1.76,78.58,181.5,734.67,0.14
20/05/2016 04:00:00,2.65,21.03,136.08,3.42,51.45,29.52,19.00,50.67,,0.62,21.34,73.67,-1,-1,1.73,54.0,161.67,734.25,0.14
20/05/2016 05:00:00,3.62,21.02,148.0,10.83,29.85,28.95,19.75,54.0,,0.47,13.09,52.17,-1,-1,1.47,29.86,116.5,733.83,0.23
20/05/2016 06:00:00,4.33,18.77,141.5,68.92,23.96,29.07,19.07,57.75,,0.4,16.08,62.83,-1,1.73,1.22,27.03,218.33,733.58,0.28
20/05/2016 07:00:00,3.73,27.84,143.42,185.17,21.59,30.1,30.57,56.75,,0.63,15.39,111.17,-1,4.22,1.03,19.91,312.17,734.0,0.19
20/05/2016 08:00:00,3.73,25.63,136.67,305.08,26.45,31.29,28.99,53.75,,0.7,22.32,106.33,-1,4.52,1.2,-1,281.0,734.0,0.23
20/05/2016 09:00:00,3.16,35.87,145.0,358.92,24.36,33.59,40.79,47.42,,1.05,24.34,103.0,-1,6.45,1.38,3.8,203.0,734.0,0.18
20/05/2016 10:00:00,2.34,103.5,155.08,343.42,82.9,36.04,98.88,41.33,,1.46,24.56,,-1,4.86,1.5,23.25,229.17,734.0,0.13
20/05/2016 11:00:00,2.43,41.25,149.0,384.08,149.84,37.77,41.03,37.75,64.3,1.19,24.85,,-1,3.15,1.28,58.88,185.73,733.25,0.11
20/05/2016 12:00:00,2.21,37.97,150.67,382.92,78.42,39.12,37.63,35.17,,0.99,13.04,,-1,2.78,1.39,63.34,179.0,734.0,0.16
20/05/2016 13:00:00,2.27,39.82,147.25,376.17,37.25,39.88,38.71,33.17,,0.84,7.62,,-1,2.36,1.23,65.19,140.27,734.0,-0.04
20/05/2016 14:00:00,2.01,38.75,147.75,360.33,34.43,40.11,37.13,32.33,,1.15,6.62,,-1,1.92,1.18,73.99,192.83,734.0,-1
20/05/2016 15:00:00,1.71,34.37,148.08,322.92,49.25,40.01,32.66,31.75,0.65,1.46,7.49,,-1,1.47,1.3,62.38,203.5,734.42,-0.03
20/05/2016 16:00:00,1.64,36.02,156.83,137.08,61.5,39.25,34.38,31.75,1.19,1.32,13.6,73.0,5.11,1.67,1.33,13.0,215.67,734.17,0.07
20/05/2016 17:00:00,1.35,92.48,144.75,64.25,131.06,38.16,85.29,33.5,1.27,1.96,20.59,72.0,6.38,2.13,1.67,15.65,231.0,733.67,-0.1
20/05/2016 18:00:00,0.53,138.61,184.17,22.17,87.39,36.46,126.26,36.08,2.12,4.51,24.74,65.83,11.02,2.03,2.72,29.71,196.83,733.08,-0.1
20/05/2016 19:00:00,0.37,214.72,231.58,3.33,99.34,34.65,240.32,42.17,4.1,12.84,33.98,66.67,22.07,35.89,6.29,15.81,256.17,733.17,-0.1
20/05/2016 20:00:00,0.33,186.69,268.25,3.17,75.11,33.53,325.19,46.67,5.72,17.4,35.02,111.17,26.82,116.31,8.73,16.06,413.83,734.0,-0.1
20/05/2016 21:00:00,1.05,140.75,171.83,3.08,40.9,33.77,159.82,43.0,2.69,17.08,32.8,161.33,26.19,25.2,7.72,8.56,425.5,734.0,-0.07
20/05/2016 22:00:00,1.38,78.98,185.92,3.17,31.28,33.34,71.99,44.92,1.6,10.5,24.6,123.55,19.46,1.18,4.16,12.49,303.67,733.58,-0.03
20/05/2016 23:00:00,1.93,68.06,152.5,3.08,23.57,32.81,62.75,46.0,1.29,6.04,16.25,86.64,13.35,1.55,2.9,12.89,261.91,733.0,0.04
21/05/2016 00:00:00,3.04,38.81,143.5,3.42,34.35,31.85,37.08,48.33,1.19,5.54,20.59,112.0,11.06,1.82,2.56,-1,274.73,733.83,0.14
21/05/2016 01:00:00,2.41,65.38,130.67,3.25,98.03,30.53,60.61,52.92,0.81,3.6,22.18,90.0,6.07,1.73,1.5,-1,239.33,734.33,0.14
21/05/2016 02:00:00,2.02,23.26,132.58,3.08,86.88,29.81,21.54,55.92,0.75,1.96,21.89,87.83,-1,-1,1.2,7.22,260.17,734.0,0.09
21/05/2016 03:00:00,1.65,20.07,161.08,3.33,108.41,29.31,18.81,56.58,0.74,1.36,23.84,77.0,-1,-1,1.2,9.54,205.17,734.0,0.17
21/05/2016 04:00:00,1.88,17.07,158.92,3.25,67.11,28.87,15.19,56.08,0.67,0.82,10.46,74.67,-1,-1,1.26,11.64,197.83,734.0,0.07
21/05/2016 05:00:00,1.73,15.62,165.5,10.08,33.34,28.59,14.16,56.67,0.73,0.58,4.3,70.5,-1,-1,1.41,11.17,217.0,733.58,0.2
21/05/2016 06:00:00,2.3,25.07,143.83,69.33,25.42,28.97,24.23,55.92,0.95,0.68,11.67,114.33,-1,1.41,1.64,11.64,397.5,733.08,0.13
21/05/2016 07:00:00,2.51,23.81,139.92,176.83,22.67,29.95,24.29,52.25,1.0,0.72,13.11,150.17,-1,2.27,2.18,11.63,433.0,733.08,0.27
21/05/2016 08:00:00,2.62,24.14,139.17,295.5,31.46,31.38,25.77,47.83,1.12,0.83,20.88,174.33,-1,3.12,1.92,-1,469.0,733.25,0.18
21/05/2016 09:00:00,2.38,52.5,154.25,354.58,34.01,33.77,51.46,42.33,1.17,1.25,21.12,185.33,-1,3.42,1.93,8.37,449.83,733.0,0.15
21/05/2016 10:00:00,1.97,27.68,183.08,343.08,107.77,36.74,27.02,37.67,1.06,1.28,22.7,154.67,-1,1.75,2.13,22.13,440.67,733.08,0.15
21/05/2016 11:00:00,1.65,,207.58,377.08,,39.63,,33.08,0.98,1.05,20.73,141.67,-1,,2.37,42.9,372.83,733.17,-0.07
21/05/2016 12:00:00,2.95,,153.67,377.42,,39.96,,33.17,1.17,0.89,15.26,131.5,-1,,2.32,48.89,355.83,734.0,0.07
21/05/2016 13:00:00,2.6,37.69,152.67,370.33,45.2,40.42,35.44,32.42,1.14,1.22,13.1,117.45,5.81,1.36,2.73,49.96,309.82,734.0,0.1
21/05/2016 14:00:00,3.36,42.85,150.67,356.25,40.69,39.63,41.12,33.75,1.09,0.9,11.38,133.5,-1,2.14,2.04,46.59,360.0,734.0,0.11
21/05/2016 15:00:00,3.03,45.57,145.92,319.67,30.48,39.05,43.23,34.5,1.09,1.16,10.14,134.5,-1,1.93,1.68,50.37,384.33,734.0,-0.03
21/05/2016 16:00:00,2.73,57.98,152.33,157.0,29.95,38.22,54.52,36.17,1.26,1.53,15.39,127.83,5.73,2.1,2.11,22.29,354.0,733.25,0.03
21/05/2016 17:00:00,2.78,65.7,148.25,66.67,96.87,36.89,61.72,38.0,1.26,2.4,18.22,129.5,6.73,2.32,2.48,33.26,336.67,732.92,-1
21/05/2016 18:00:00,2.52,77.49,146.33,24.08,73.63,35.65,72.69,39.75,1.37,2.58,18.72,114.83,7.73,2.67,2.19,42.12,297.0,732.5,0.06
21/05/2016 19:00:00,2.7,73.08,143.92,3.5,85.3,34.5,69.00,41.5,1.43,3.22,22.97,103.0,8.97,2.86,2.25,44.3,277.83,733.0,0.15
21/05/2016 20:00:00,3.15,68.2,145.25,3.08,61.88,33.69,64.53,42.58,1.45,3.01,16.37,92.83,8.24,2.78,2.2,35.72,245.17,734.0,0.13
21/05/2016 21:00:00,3.47,58.61,152.42,3.25,36.87,32.69,56.15,46.33,1.32,2.59,11.23,69.67,6.81,2.88,2.08,25.68,192.83,734.0,0.18
21/05/2016 22:00:00,3.09,49.22,142.25,3.0,28.27,32.01,46.05,46.17,1.05,2.02,10.71,78.17,5.61,1.62,1.65,26.84,218.17,733.92,0.14
21/05/2016 23:00:00,2.48,41.83,168.33,3.08,24.63,30.98,38.25,47.75,0.95,1.47,10.67,55.67,-1,-1,1.39,27.2,170.5,733.42,0.14
22/05/2016 00:00:00,2.47,65.73,164.75,3.25,41.88,30.4,60.84,48.42,0.95,1.23,20.76,68.33,-1,1.67,1.44,11.75,149.83,734.0,0.12
22/05/2016 01:00:00,1.83,53.28,163.25,3.5,85.43,29.78,48.87,50.58,0.82,1.07,47.27,86.33,-1,1.02,1.43,18.77,134.33,734.0,0.13
22/05/2016 02:00:00,3.31,37.76,149.08,3.25,56.66,28.94,34.45,54.33,0.76,0.95,57.43,65.67,-1,-1,1.34,24.86,131.17,734.0,0.19
22/05/2016 03:00:00,2.98,28.32,143.08,3.25,57.01,27.66,26.15,59.08,0.7,0.68,51.77,52.17,-1,-1,1.11,27.13,103.5,734.17,0.15
22/05/2016 04:00:00,2.35,35.9,143.83,3.08,44.82,26.93,32.33,60.42,0.63,0.3,20.48,38.0,-1,-1,0.92,20.81,74.67,733.83,0.18
22/05/2016 05:00:00,2.12,17.92,134.17,9.92,23.34,26.63,16.31,61.42,0.63,,10.67,12.33,-1,-1,0.71,22.49,27.0,733.08,0.1
22/05/2016 06:00:00,2.48,26.04,140.42,65.42,19.26,27.06,24.88,60.75,0.68,0.31,12.83,15.83,-1,1.23,0.88,24.48,78.67,733.0,0.19
22/05/2016 07:00:00,1.67,26.87,139.75,174.5,18.07,28.94,26.35,56.58,0.78,0.4,13.16,51.17,-1,1.78,1.01,25.4,113.5,733.0,0.11
22/05/2016 08:00:00,1.95,25.92,132.67,293.0,24.47,31.05,27.19,50.92,0.98,0.63,18.86,60.5,-1,3.01,1.44,-1,118.67,733.42,0.11
22/05/2016 09:00:00,1.98,23.38,164.42,353.17,23.4,33.58,23.02,44.58,0.9,0.8,20.44,76.83,-1,1.61,1.45,10.75,119.5,733.0,0.13
22/05/2016 10:00:00,1.88,69.42,143.92,347.33,55.07,36.67,66.42,38.42,1.06,0.72,22.84,74.0,-1,3.34,1.62,29.98,187.67,733.0,0.11
22/05/2016 11:00:00,1.74,38.42,160.92,377.0,73.49,39.11,37.06,34.33,1.0,0.92,23.59,92.67,-1,2.07,1.92,65.19,228.33,733.17,-0.18
22/05/2016 12:00:00,1.66,42.76,137.0,375.58,60.66,40.87,40.74,31.08,1.0,1.03,12.81,111.17,-1,1.93,1.98,72.0,288.83,734.0,-0.09
22/05/2016 13:00:00,1.69,26.98,180.42,364.25,36.5,42.01,25.64,28.0,0.85,0.67,9.88,117.17,-1,1.19,1.56,75.58,299.83,734.0,-0.11
22/05/2016 14:00:00,2.21,43.14,140.67,347.92,36.67,41.88,40.07,29.08,0.98,0.87,9.74,143.67,-1,1.19,1.78,97.89,387.33,734.0,-0.19
22/05/2016 15:00:00,1.64,40.75,139.58,309.08,39.48,41.48,37.59,28.67,1.07,0.66,8.38,145.33,-1,-1,1.88,142.54,398.83,734.0,-0.09
22/05/2016 16:00:00,1.45,50.17,145.83,164.08,41.71,40.48,46.14,30.75,1.28,1.32,15.08,142.5,8.57,1.06,2.82,119.05,378.5,733.92,-0.12
22/05/2016 17:00:00,1.16,,152.92,74.25,,38.92,,33.92,1.45,2.1,21.79,166.83,10.25,,3.21,125.04,398.33,734.0,-0.11
22/05/2016 18:00:00,1.0,332.15,140.58,23.0,67.35,37.26,338.00,37.67,1.78,3.38,25.82,151.17,11.92,30.8,4.83,98.42,361.0,733.0,-0.11
22/05/2016 19:00:00,1.41,137.02,147.0,3.67,50.57,36.43,126.66,39.0,2.0,5.23,31.2,154.17,13.7,3.34,4.17,72.02,375.5,733.08,-0.1
22/05/2016 20:00:00,2.13,93.01,153.75,3.25,46.2,35.57,85.65,40.25,1.57,4.92,22.63,159.17,11.55,2.03,3.48,48.39,405.0,733.83,0.01
22/05/2016 21:00:00,1.63,76.76,176.83,3.33,24.8,34.5,72.41,42.67,1.48,2.83,16.39,128.17,7.28,2.95,2.7,36.62,324.33,733.5,-0.06
22/05/2016 22:00:00,2.2,63.74,149.17,3.33,18.63,33.55,59.95,43.92,1.3,2.31,13.27,120.67,5.6,2.31,2.15,37.72,362.67,733.0,0.08
22/05/2016 23:00:00,1.47,55.3,152.83,3.08,17.3,32.73,51.60,45.83,1.07,2.15,13.87,126.0,5.27,1.8,2.13,34.9,312.67,732.75,-0.01
23/05/2016 00:00:00,0.85,,188.83,3.0,,31.67,,49.42,1.42,2.14,20.18,114.33,5.18,,2.36,1.11,260.83,733.92,-0.07
23/05/2016 01:00:00,0.62,,207.67,3.17,,31.12,,50.5,1.07,2.01,23.61,125.33,-1,,2.27,4.08,216.83,734.0,-0.1
23/05/2016 02:00:00,0.61,,176.92,3.08,,30.92,,48.08,0.83,1.73,26.63,94.5,-1,,1.78,10.92,241.67,734.0,-0.1
23/05/2016 03:00:00,1.89,,122.42,3.0,,31.1,,49.83,0.99,1.77,26.5,85.17,5.21,,1.84,17.56,207.17,734.0,-0.2
23/05/2016 04:00:00,2.87,,148.67,3.25,,29.93,,42.67,0.92,1.1,18.08,104.67,-1,,1.88,30.0,287.33,734.0,-0.16
23/05/2016 05:00:00,2.2,,151.0,7.33,,29.65,,39.58,0.66,0.5,10.6,112.5,-1,,1.06,26.13,359.0,733.25,0.05
23/05/2016 06:00:00,1.62,255.12,162.58,62.92,31.43,29.4,292.68,38.42,0.66,0.49,16.07,66.0,-1,49.2,0.95,24.4,242.73,733.0,0.1
23/05/2016 07:00:00,1.81,47.42,147.17,166.25,22.78,31.06,48.90,44.0,0.92,0.53,14.34,95.83,-1,4.87,0.99,18.78,281.67,733.17,0.12
23/05/2016 08:00:00,2.47,54.27,153.67,280.42,29.69,33.13,58.21,41.08,1.11,0.81,34.34,111.0,-1,7.22,1.34,14.75,276.0,733.08,0.1
23/05/2016 09:00:00,3.25,92.15,141.5,315.33,35.84,34.13,95.94,38.33,1.43,1.3,118.59,123.25,-1,10.14,1.52,30.28,267.92,734.25,0.06
23/05/2016 10:00:00,3.52,77.54,154.33,355.75,70.81,35.33,74.82,36.08,1.12,2.34,111.64,192.83,5.31,4.24,1.79,65.45,390.17,734.83,0.17
23/05/2016 11:00:00,2.52,27.49,160.5,383.5,45.8,37.73,27.26,29.33,0.9,1.48,79.05,81.33,-1,2.03,1.31,109.06,288.42,735.08,0.22
23/05/2016 12:00:00,2.32,28.67,154.33,384.75,40.8,39.71,27.68,24.92,0.59,1.01,39.78,84.0,-1,1.55,0.96,138.03,232.55,735.75,0.2
23/05/2016 13:00:00,2.52,27.1,172.58,378.83,44.27,40.32,26.23,23.58,0.58,0.73,29.68,72.64,-1,1.53,0.89,163.71,178.55,735.25,0.21
23/05/2016 14:00:00,2.37,30.33,147.42,179.08,47.62,38.38,28.46,26.5,0.58,0.67,20.08,68.17,-1,1.06,0.9,171.42,187.25,735.92,0.18
23/05/2016 15:00:00,3.44,38.58,133.67,8.75,39.3,32.3,36.00,38.08,0.68,0.95,14.53,85.91,-1,1.18,1.0,115.15,223.0,735.92,-0.23
23/05/2016 16:00:00,2.48,72.19,165.83,12.58,39.99,25.28,73.44,63.42,0.82,1.38,19.92,331.42,7.0,6.68,1.57,42.1,186.0,735.0,-0.18
23/05/2016 17:00:00,2.54,67.11,115.75,9.67,45.37,25.52,68.14,59.17,0.88,2.07,21.02,71.5,7.88,6.12,1.76,42.48,181.83,735.0,-0.16
23/05/2016 18:00:00,3.34,70.56,140.75,3.33,39.66,22.97,80.85,71.25,0.94,2.02,13.95,60.75,6.48,13.13,1.6,21.53,126.08,734.83,-0.04
23/05/2016 19:00:00,2.67,70.3,151.0,2.33,40.91,21.4,80.72,78.17,1.0,3.15,18.27,-1,8.01,13.24,1.98,14.39,22.75,734.42,-0.03
23/05/2016 20:00:00,4.01,48.07,180.75,2.92,60.32,20.71,48.38,78.17,0.67,2.79,25.49,41.0,7.67,4.07,1.59,21.77,84.92,735.0,0.03
23/05/2016 21:00:00,4.19,34.12,173.58,3.08,46.83,22.06,33.32,68.58,0.53,1.27,21.5,40.25,-1,2.16,0.75,38.16,69.67,735.0,-0.13
23/05/2016 22:00:00,1.93,42.98,158.75,2.67,47.6,21.66,40.54,70.83,0.59,0.87,15.89,32.67,-1,1.65,0.7,32.83,37.75,735.0,-0.18
23/05/2016 23:00:00,2.69,35.7,176.17,2.92,43.03,26.17,33.92,45.08,0.53,1.11,16.67,40.08,-1,1.54,1.29,54.66,89.58,734.42,-0.23
24/05/2016 00:00:00,5.13,31.26,281.33,3.0,35.95,23.63,29.12,58.42,0.48,0.63,21.83,41.0,-1,-1,1.52,45.32,85.0,734.0,-0.47
24/05/2016 01:00:00,2.16,21.43,204.58,3.08,40.13,24.77,19.57,53.08,0.43,0.42,25.41,44.0,-1,-1,0.35,49.24,67.0,734.42,-0.15
24/05/2016 02:00:00,1.94,63.94,138.08,3.17,42.4,23.71,66.00,59.67,0.57,0.4,27.79,44.5,-1,6.62,0.56,23.64,72.67,735.0,-0.16
24/05/2016 03:00:00,1.83,52.28,136.58,3.33,42.73,22.8,51.26,64.92,0.61,0.65,35.95,46.33,5.6,3.43,1.19,20.62,98.0,735.0,-0.16
24/05/2016 04:00:00,2.32,47.31,151.0,3.0,41.53,22.21,45.28,69.25,0.55,0.31,21.07,40.0,-1,2.27,1.02,25.69,71.83,734.08,-0.06
24/05/2016 05:00:00,1.38,47.82,189.42,5.75,50.78,20.93,45.79,76.33,0.62,0.65,27.58,28.5,-1,2.32,1.11,17.85,30.83,734.92,-0.12
24/05/2016 06:00:00,0.91,46.87,182.0,52.58,40.87,22.44,51.46,68.17,0.68,0.57,20.54,44.67,-1,7.09,1.18,18.77,98.17,734.92,-0.1
24/05/2016 07:00:00,1.14,59.53,178.33,101.33,35.88,24.08,91.23,64.92,0.98,0.77,11.96,38.33,-1,27.97,1.43,15.47,75.0,734.25,-0.1
24/05/2016 08:00:00,1.87,61.63,141.08,142.33,44.25,24.46,96.07,63.75,1.32,2.45,27.07,51.0,7.75,30.14,2.34,16.07,136.83,735.0,-0.24
24/05/2016 09:00:00,3.37,52.81,150.92,249.92,52.91,24.37,76.62,63.67,1.32,2.05,34.48,100.0,6.11,21.65,2.18,17.65,172.17,735.0,-0.02
24/05/2016 10:00:00,3.41,46.76,147.33,378.25,35.37,27.86,57.02,51.5,1.06,2.34,29.96,66.0,6.24,11.28,1.93,35.49,168.83,734.33,0.19
24/05/2016 11:00:00,2.89,49.51,144.42,400.25,33.85,30.29,57.85,44.92,0.93,1.81,33.8,46.5,5.42,10.08,1.61,58.02,120.33,734.0,0.22
24/05/2016 12:00:00,2.06,37.53,160.5,398.42,30.03,33.23,38.94,36.0,0.77,1.02,17.3,43.17,-1,4.02,1.18,84.13,93.0,734.0,0.14
24/05/2016 13:00:00,1.85,26.15,194.42,389.5,22.56,34.32,26.72,33.42,0.36,0.63,9.41,18.0,-1,2.52,0.7,104.69,36.33,734.0,0.02
24/05/2016 14:00:00,1.68,19.2,230.92,373.08,22.16,34.39,18.77,34.58,0.24,0.42,8.35,42.17,-1,1.22,0.57,105.75,115.0,734.0,-0.09
24/05/2016 15:00:00,1.71,20.92,258.25,336.75,20.8,33.8,20.23,36.42,0.27,0.33,8.11,64.83,-1,1.16,0.47,104.61,174.5,734.0,-0.17
24/05/2016 16:00:00,1.42,24.83,241.58,195.42,34.07,33.1,24.03,37.83,0.31,0.32,20.57,82.33,-1,1.41,0.5,132.0,181.5,734.0,-0.17
24/05/2016 17:00:00,0.73,31.21,190.67,88.0,51.04,32.51,28.91,39.92,0.45,0.32,22.97,118.33,-1,-1,0.49,144.58,232.17,734.0,-0.1
24/05/2016 18:00:00,0.42,70.05,211.33,31.0,47.63,31.26,63.64,44.5,0.78,0.98,23.36,88.83,-1,-1,0.88,107.64,242.83,734.0,-0.1
24/05/2016 19:00:00,0.32,117.28,201.58,4.42,47.52,30.17,115.17,49.08,1.37,1.94,23.43,83.0,5.63,7.84,1.47,52.16,218.0,734.75,-0.1
24/05/2016 20:00:00,0.37,136.09,221.25,3.17,41.8,29.12,173.79,55.58,2.25,4.98,16.28,83.33,10.03,38.44,3.14,23.93,220.5,734.0,-0.1
24/05/2016 21:00:00,0.3,115.73,247.92,3.17,25.22,28.31,243.53,61.25,3.28,7.8,16.16,89.83,14.2,102.82,4.82,31.62,235.67,733.75,-0.1
24/05/2016 22:00:00,0.37,117.22,219.25,3.08,21.8,27.91,248.71,60.75,2.49,10.27,24.0,121.0,18.34,105.63,5.54,20.38,374.0,733.17,-0.1
24/05/2016 23:00:00,0.36,103.8,243.0,3.08,19.77,27.21,203.18,63.25,1.96,7.67,23.4,152.17,16.52,81.05,3.94,17.29,368.33,733.08,-0.1
25/05/2016 00:00:00,0.31,76.82,251.67,3.08,27.78,26.2,230.85,68.42,2.72,8.49,28.53,135.17,20.2,118.92,4.34,-1,329.5,734.5,-0.1
25/05/2016 01:00:00,0.38,115.88,169.33,3.08,35.51,25.92,226.63,69.08,2.68,9.59,33.62,148.33,21.9,90.32,6.3,12.27,293.5,735.0,-0.1
25/05/2016 02:00:00,0.37,178.2,194.75,3.08,129.08,25.71,231.33,68.67,1.92,6.61,30.59,161.0,17.51,53.14,7.97,18.99,368.83,735.0,-0.1
25/05/2016 03:00:00,0.37,81.25,249.25,3.17,104.73,25.28,156.90,71.42,1.88,5.09,34.85,163.67,14.33,61.9,7.11,26.33,325.83,735.0,-0.1
25/05/2016 04:00:00,1.24,68.51,305.5,2.83,67.57,25.45,159.81,67.0,1.43,5.11,21.13,146.33,14.71,72.32,6.28,19.32,282.5,734.08,-0.12
25/05/2016 05:00:00,0.47,64.13,239.92,15.67,35.24,25.16,142.78,65.42,0.94,7.65,19.05,112.33,19.06,62.72,3.08,7.84,249.67,733.25,-0.1
25/05/2016 06:00:00,0.84,71.33,219.83,68.5,28.97,25.92,151.81,63.58,0.96,,10.77,90.5,18.88,64.62,2.34,14.26,273.83,733.0,-0.08
25/05/2016 07:00:00,1.31,72.39,178.58,96.92,30.77,25.94,126.13,63.08,1.02,,7.79,119.83,17.68,45.14,2.27,6.37,271.17,733.0,-0.08
25/05/2016 08:00:00,0.91,138.22,171.83,177.08,41.1,28.35,169.08,56.67,1.44,,16.73,109.33,14.03,33.63,2.53,2.51,242.0,734.17,-0.06
25/05/2016 09:00:00,0.92,162.82,189.33,333.25,133.43,32.87,174.25,43.42,1.31,4.68,24.29,133.83,14.08,21.36,2.91,18.03,274.17,734.0,-0.07
25/05/2016 10:00:00,1.38,42.92,219.75,354.92,68.44,36.11,42.22,32.58,0.8,3.74,30.16,123.17,10.6,2.92,2.32,49.18,308.67,733.5,-0.06
25/05/2016 11:00:00,2.22,25.76,271.67,377.25,67.21,36.48,24.95,28.67,0.53,1.97,26.69,114.5,5.62,1.47,1.13,93.77,296.17,733.08,-0.23
25/05/2016 12:00:00,2.78,25.03,267.5,379.83,43.98,36.57,24.24,31.25,0.57,0.9,10.58,72.83,-1,1.4,0.62,74.68,272.83,733.58,-0.37
25/05/2016 13:00:00,2.09,18.13,251.17,354.67,27.22,37.02,17.39,32.08,0.43,0.46,3.78,109.67,-1,-1,0.51,70.13,329.0,733.17,-0.27
25/05/2016 14:00:00,2.58,16.27,276.58,349.67,21.96,36.81,15.58,32.5,0.38,0.39,2.57,156.33,-1,-1,0.48,72.25,481.67,733.0,-0.32
25/05/2016 15:00:00,1.81,18.74,224.08,261.42,19.63,36.6,17.98,33.42,0.46,0.4,3.26,200.17,-1,-1,0.54,90.79,567.17,733.0,-0.22
25/05/2016 16:00:00,3.21,46.38,232.5,62.0,66.91,32.65,43.18,35.08,0.7,0.8,12.25,208.83,-1,1.35,0.69,22.18,548.83,733.67,-0.28
25/05/2016 17:00:00,3.72,52.34,292.83,88.75,93.22,24.42,50.88,53.0,0.54,1.05,21.09,179.0,-1,3.09,0.48,25.1,480.5,734.58,-0.47
25/05/2016 18:00:00,1.23,87.26,217.92,29.75,63.45,26.45,91.26,49.33,0.98,1.58,22.52,82.67,-1,9.9,0.83,27.52,231.5,735.0,-0.15
25/05/2016 19:00:00,1.46,110.56,257.92,3.42,67.57,26.88,107.48,51.17,1.22,3.67,22.99,81.83,7.9,6.57,2.18,20.77,185.17,735.0,-0.18
