Time,Mandir Marg/Wind Speed (WS),Mandir Marg/Nitrogen Dioxide(NO2),Mandir Marg/Ambient Temperature(AT),Mandir Marg/Wind Direction(WD),Mandir Marg/Solar Radiation(SR),Mandir Marg/Ammonia(NH3),Mandir Marg/M & P Xylene(M_P_Xylene),Mandir Marg/Oxides of Nitrogen(NOx),Mandir Marg/Relative Humidity(RH),Mandir Marg/Carbon Monoxide(CO),Mandir Marg/Sulfur Dioxide(SO2),Mandir Marg/Temperature(Temp),Mandir Marg/PM2.5(PM2.5),Mandir Marg/Toluene(TOL),Mandir Marg/Ozone(Ozone),Mandir Marg/Vertical Wind Speed(Wind Speed V),Mandir Marg/Nitric Oxide(NO),Mandir Marg/Benzene(BEN),Mandir Marg/PM10(PM10),Mandir Marg/Bar Pressure(BP)
27/09/2015 17:00:00,1.23,17.9,28.82,257.0,31.83,13.33,,18.57,46.75,-1,7.36,,16.27,-1,,,1.93,-1,94.18,736.0
27/09/2015 18:00:00,0.72,29.08,26.97,282.58,5.67,14.83,,27.97,49.83,-1,8.27,,37.83,-1,,,1.48,-1,87.55,736.0
27/09/2015 19:00:00,0.37,40.12,24.72,239.25,5.0,15.81,,37.97,58.25,-1,8.08,,34.5,-1,,,1.66,-1,103.27,736.0
27/09/2015 20:00:00,0.37,52.02,22.5,247.92,5.25,18.37,,68.65,68.0,-1,8.7,,47.0,6.09,,,16.33,-1,106.0,736.25
27/09/2015 21:00:00,0.35,44.47,21.27,314.17,5.08,18.15,,92.12,74.08,1.19,9.19,,50.67,8.22,,,38.47,-1,105.0,737.0
27/09/2015 22:00:00,0.48,52.13,22.3,305.83,5.17,18.86,,92.95,74.42,1.38,9.35,,67.82,9.9,,,34.03,-1,101.83,737.0
27/09/2015 23:00:00,0.34,54.55,21.92,225.42,5.08,18.53,,64.18,75.0,1.09,9.23,,55.33,8.4,,,11.39,-1,107.5,737.0
28/09/2015 00:00:00,0.43,48.61,21.55,260.58,5.0,19.28,,66.04,77.42,-1,8.96,,47.45,11.08,,,16.69,-1,93.09,737.0
28/09/2015 01:00:00,0.46,21.47,22.07,296.5,5.0,19.68,,23.60,75.83,-1,8.32,,31.91,7.98,,,3.3,-1,101.55,737.0
28/09/2015 02:00:00,0.32,15.84,20.99,271.83,5.33,19.17,,16.93,78.42,-1,8.35,,53.83,-1,,,2.02,-1,79.33,737.0
28/09/2015 03:00:00,0.53,40.37,21.47,298.0,5.17,19.97,,41.64,79.33,-1,8.68,,52.82,-1,,,4.19,-1,93.0,737.0
28/09/2015 04:00:00,0.33,21.19,20.22,221.25,5.25,21.26,,22.99,80.92,-1,8.57,,52.33,8.55,,,3.02,-1,103.5,737.0
28/09/2015 05:00:00,0.31,18.54,19.13,215.5,5.25,19.05,,23.48,83.58,-1,8.06,,58.83,-1,,,5.08,-1,101.27,737.0
28/09/2015 06:00:00,0.34,19.65,19.27,230.0,23.5,19.18,,29.31,85.0,-1,7.8,,56.0,-1,,,8.64,-1,79.67,737.0
28/09/2015 07:00:00,0.88,33.92,22.32,227.42,153.33,19.62,,63.19,80.42,-1,8.42,,46.33,-1,,,24.19,-1,79.0,737.0
28/09/2015 08:00:00,1.31,35.63,25.96,257.0,304.75,19.58,,42.07,66.17,-1,7.95,,46.09,-1,,,7.54,-1,91.17,736.25
28/09/2015 09:00:00,1.55,23.48,28.42,255.08,368.92,18.44,,25.47,54.67,-1,8.16,,30.83,-1,,,3.34,-1,124.17,736.0
28/09/2015 10:00:00,1.86,16.9,30.53,252.5,290.92,13.83,,18.35,45.58,-1,16.35,,50.18,-1,,,2.35,-1,111.64,736.0
28/09/2015 11:00:00,2.02,11.1,32.02,243.42,392.75,14.68,,13.08,39.92,-1,9.89,,47.91,-1,,,2.32,-1,119.36,736.0
28/09/2015 12:00:00,2.37,6.8,32.63,252.17,393.25,15.43,,8.97,36.08,-1,9.19,,34.0,-1,,,2.15,-1,116.45,736.0
28/09/2015 13:00:00,2.22,6.05,33.04,239.08,383.83,14.86,,7.92,34.17,-1,8.1,,37.17,-1,,,1.83,-1,97.27,736.0
28/09/2015 14:00:00,2.01,7.02,32.58,253.25,354.08,14.6,,8.92,35.42,-1,7.56,,50.45,-1,,,1.93,-1,97.55,736.0
28/09/2015 15:00:00,1.73,9.33,31.41,252.0,107.42,15.02,,11.09,37.33,-1,7.5,,26.45,-1,,,2.05,-1,71.0,736.0
28/09/2015 16:00:00,1.65,13.6,30.24,270.25,67.0,14.42,,14.65,38.25,-1,7.85,,33.0,-1,,,1.85,-1,61.0,736.0
28/09/2015 17:00:00,1.26,22.24,28.49,281.5,31.83,14.8,,22.43,41.25,-1,7.97,,30.0,-1,,,1.89,-1,56.2,736.0
28/09/2015 18:00:00,0.59,47.91,26.07,290.42,6.08,15.8,,45.04,47.83,-1,8.63,,31.67,6.02,,,1.74,-1,72.33,736.0
28/09/2015 19:00:00,0.3,55.97,23.05,261.42,5.33,17.91,,52.63,60.17,-1,9.52,,40.45,9.57,,,1.98,-1,83.4,736.0
28/09/2015 20:00:00,0.3,58.45,21.76,233.67,5.17,20.63,,59.97,68.0,1.01,9.15,,47.91,13.42,,,5.8,-1,89.6,736.25
28/09/2015 21:00:00,0.3,52.8,20.77,216.42,5.08,21.34,,71.78,72.75,1.28,9.92,,66.83,18.33,,,18.1,-1,124.2,737.0
28/09/2015 22:00:00,0.53,55.2,21.8,289.08,5.0,21.38,,63.12,72.42,1.2,9.13,,90.5,13.38,,,10.24,-1,122.2,736.92
28/09/2015 23:00:00,0.73,38.78,23.13,310.08,5.0,21.52,,37.70,68.58,-1,8.75,,61.36,10.31,,,2.32,-1,109.0,736.0
29/09/2015 00:00:00,0.34,43.26,21.45,266.08,5.0,19.68,,42.27,73.58,-1,8.6,,50.73,6.55,,,2.72,-1,98.5,737.0
29/09/2015 01:00:00,0.31,49.01,19.96,259.25,5.25,21.08,,48.58,78.83,-1,9.05,,26.0,8.22,,,3.64,-1,84.67,737.0
29/09/2015 02:00:00,0.37,39.86,18.96,219.25,5.33,20.74,,51.01,82.42,-1,9.04,,61.5,10.58,,,11.4,-1,81.0,737.0
29/09/2015 03:00:00,0.43,28.4,19.2,277.17,5.08,21.47,,31.02,84.0,-1,9.08,,57.55,8.1,,,4.19,-1,93.0,737.0
29/09/2015 04:00:00,0.32,20.18,19.07,278.75,5.08,22.17,,21.43,84.5,-1,8.6,,53.0,6.13,,,2.52,-1,80.0,737.0
29/09/2015 05:00:00,0.33,19.73,18.82,253.25,5.25,21.55,,20.45,84.75,-1,9.15,,64.27,-1,,,2.06,-1,89.09,737.0
29/09/2015 06:00:00,0.32,27.74,18.32,189.83,23.5,20.28,,40.28,85.92,-1,8.08,,74.64,-1,,,11.38,-1,84.67,737.0
29/09/2015 07:00:00,0.77,44.74,21.34,219.83,151.0,23.13,,73.15,82.67,-1,8.5,,64.33,-1,,,24.38,-1,87.0,737.0
29/09/2015 08:00:00,1.11,60.98,25.21,230.58,295.17,25.41,,77.49,71.58,1.1,8.35,,63.33,-1,,,16.93,-1,112.33,736.75
29/09/2015 09:00:00,1.88,38.41,28.17,257.0,365.33,24.16,,39.80,58.67,-1,8.35,,55.67,-1,,,4.12,-1,143.0,736.0
29/09/2015 10:00:00,2.04,15.02,30.26,252.5,303.33,16.73,,15.48,46.58,-1,15.62,,81.82,-1,,,1.58,-1,157.0,736.0
29/09/2015 11:00:00,2.28,10.9,31.86,259.75,393.75,15.53,,12.10,37.17,-1,10.23,,57.82,-1,,,1.8,-1,124.83,736.0
29/09/2015 12:00:00,2.61,10.88,32.39,251.0,395.08,15.3,,12.59,33.25,-1,8.72,,46.67,-1,,,2.12,-1,115.5,736.0
29/09/2015 13:00:00,2.42,8.35,33.08,245.08,385.33,14.42,,10.18,32.58,-1,8.05,,44.0,-1,,,1.98,-1,125.67,736.0
29/09/2015 14:00:00,2.67,8.47,32.49,261.17,352.08,13.89,,10.24,35.0,-1,7.71,,59.67,-1,,,1.94,-1,128.33,736.0
29/09/2015 15:00:00,2.47,11.65,31.32,272.0,95.17,14.58,,13.23,38.75,-1,7.97,,37.64,-1,,,2.06,-1,76.33,736.0
29/09/2015 16:00:00,2.27,14.83,30.28,275.83,59.75,14.36,,15.60,40.17,-1,7.65,,34.0,5.03,,,1.76,-1,78.67,736.0
29/09/2015 17:00:00,2.15,18.52,28.77,266.33,30.5,14.44,,18.95,41.75,-1,7.23,,35.0,-1,,,1.78,-1,60.0,736.0
29/09/2015 18:00:00,1.49,33.16,27.19,279.42,5.83,16.47,,31.82,48.83,-1,8.32,,36.83,5.76,,,1.65,-1,79.0,736.0
29/09/2015 19:00:00,1.31,46.94,26.28,292.5,5.17,18.92,,44.17,55.5,-1,8.32,,47.0,9.12,,,1.74,-1,101.83,736.0
29/09/2015 20:00:00,1.91,40.25,26.18,283.17,5.0,20.88,,38.53,56.92,-1,9.25,,51.73,11.53,,,1.9,-1,115.17,736.0
29/09/2015 21:00:00,1.66,41.3,25.37,274.08,5.0,21.38,,39.35,60.83,-1,8.57,,54.27,6.7,,,1.88,-1,116.67,736.0
29/09/2015 22:00:00,1.88,33.23,24.85,281.75,5.0,20.62,,32.22,62.75,-1,8.92,,71.8,5.42,,,1.89,-1,134.33,736.0
29/09/2015 23:00:00,1.85,19.58,24.36,262.92,5.08,20.15,,19.77,64.67,-1,8.48,,46.33,5.13,,,1.74,-1,81.83,736.0
30/09/2015 00:00:00,1.69,13.76,23.81,283.67,5.0,17.57,,14.44,63.67,-1,10.19,,39.78,-1,,,1.61,-1,84.17,736.0
30/09/2015 01:00:00,1.7,13.55,23.21,280.33,5.08,17.6,,14.14,64.08,-1,10.1,,19.83,-1,,,1.54,-1,74.91,736.0
30/09/2015 02:00:00,2.01,11.63,22.63,274.33,5.0,17.69,,12.97,63.5,-1,10.4,,49.5,-1,,,1.88,-1,76.33,736.0
30/09/2015 03:00:00,1.48,11.12,21.77,275.17,5.17,16.78,,12.32,62.25,-1,10.37,,50.73,-1,,,1.75,-1,86.73,736.0
30/09/2015 04:00:00,1.66,14.13,21.03,269.58,5.0,16.55,,14.60,62.42,-1,9.8,,44.83,-1,,,1.49,-1,75.83,736.0
30/09/2015 05:00:00,1.43,15.6,20.46,252.83,5.17,15.19,,15.87,62.42,-1,9.7,,47.33,-1,,,1.45,-1,85.0,736.0
30/09/2015 06:00:00,1.19,17.79,20.17,264.0,21.42,14.42,,18.82,63.33,-1,8.76,,59.17,-1,,,2.19,-1,83.36,736.0
30/09/2015 07:00:00,1.33,28.89,22.32,258.58,170.17,14.65,,30.63,59.58,-1,8.68,,36.27,-1,,,3.6,-1,67.73,736.0
30/09/2015 08:00:00,2.0,26.26,24.97,265.33,322.75,15.11,,28.54,51.33,-1,8.98,,35.33,-1,,,3.78,-1,74.0,736.0
30/09/2015 09:00:00,2.17,23.33,27.48,261.0,377.75,15.06,,26.12,43.75,-1,8.74,,-1,-1,,,3.88,-1,67.18,736.0
30/09/2015 10:00:00,2.32,18.93,30.22,251.83,284.92,11.73,,20.52,36.08,-1,14.35,,33.17,-1,,,2.67,-1,98.09,736.0
30/09/2015 11:00:00,2.29,19.18,32.1,248.33,396.67,12.73,,20.47,32.33,-1,10.75,,29.33,5.52,,,2.5,-1,91.45,736.0
30/09/2015 12:00:00,2.61,15.93,33.2,247.08,394.58,14.08,,18.13,28.75,-1,8.38,,30.17,6.69,,,2.87,-1,115.64,736.0
30/09/2015 13:00:00,2.53,15.76,33.63,231.83,386.08,14.14,,17.73,27.33,-1,7.49,,32.33,-1,,,2.7,-1,113.3,736.0
30/09/2015 14:00:00,2.57,13.96,33.15,249.08,347.67,14.4,,15.79,28.92,-1,7.73,,58.0,-1,,,2.48,-1,116.67,736.0
30/09/2015 15:00:00,2.15,12.4,31.89,271.0,79.33,15.3,,13.38,33.08,-1,7.43,,28.36,-1,,,1.68,-1,76.5,736.0
30/09/2015 16:00:00,2.34,13.98,30.51,263.25,55.75,14.27,,14.83,37.5,-1,7.32,,32.0,5.71,,,1.73,-1,80.33,736.0
30/09/2015 17:00:00,2.13,16.77,28.79,272.17,29.08,15.15,,17.26,42.42,-1,6.85,,35.0,6.93,,,1.69,-1,66.5,736.0
30/09/2015 18:00:00,1.56,41.98,27.27,288.08,5.5,17.02,,39.06,44.83,-1,9.17,,37.17,7.25,,,1.19,-1,90.17,736.0
30/09/2015 19:00:00,1.45,64.47,26.38,285.0,5.08,17.89,,59.42,47.83,-1,10.22,,50.17,9.56,,,1.43,-1,98.5,736.0
30/09/2015 20:00:00,1.53,63.67,25.8,290.67,5.08,20.04,,59.92,49.75,1.05,10.05,,61.33,9.38,,,2.29,-1,113.0,736.0
30/09/2015 21:00:00,1.87,46.57,25.22,282.58,5.0,19.57,,44.18,52.5,-1,9.73,,65.45,7.97,,,1.97,-1,127.18,736.0
30/09/2015 22:00:00,1.78,39.95,24.42,283.33,5.0,19.36,,38.08,55.5,-1,9.61,,84.55,-1,,,1.82,-1,140.0,736.0
30/09/2015 23:00:00,1.54,41.0,23.58,289.67,5.0,19.7,,39.22,59.33,-1,10.21,,60.5,-1,,,1.98,-1,109.17,736.0
01/10/2015 00:00:00,1.36,42.24,22.85,293.25,5.08,17.01,,40.13,63.17,-1,9.95,,56.5,6.22,,,1.82,-1,101.5,736.0
01/10/2015 01:00:00,1.27,40.29,22.27,303.08,5.08,18.58,,38.56,65.67,-1,9.95,,29.0,5.14,,,1.93,-1,85.0,736.0
01/10/2015 02:00:00,0.7,38.9,21.38,301.92,5.0,19.53,,37.27,67.83,-1,11.45,,54.73,-1,,,1.93,-1,91.82,736.0
01/10/2015 03:00:00,0.45,38.99,19.93,282.42,5.0,19.87,,37.79,71.08,-1,12.38,,61.09,6.51,,,2.22,-1,98.0,736.92
01/10/2015 04:00:00,0.39,34.71,18.4,239.0,5.0,21.03,,34.23,75.58,-1,10.65,,58.83,5.26,,,2.39,-1,89.17,737.0
01/10/2015 05:00:00,0.35,42.41,16.97,219.58,5.25,20.3,,42.80,79.92,-1,10.15,,71.83,-1,,,3.69,-1,97.83,737.0
01/10/2015 06:00:00,0.38,41.54,16.62,211.5,20.17,18.88,,61.85,82.42,-1,9.9,,86.83,-1,,,18.17,-1,109.0,737.0
01/10/2015 07:00:00,1.13,60.31,20.09,200.92,149.92,21.82,,113.57,77.83,-1,9.69,,66.73,-1,,,43.81,-1,97.83,737.0
01/10/2015 08:00:00,1.37,58.64,24.88,243.75,311.08,22.73,,64.92,62.58,-1,9.83,,71.33,5.03,,,9.31,-1,120.83,736.08
01/10/2015 09:00:00,1.58,40.42,27.54,231.83,368.08,24.61,,41.05,51.75,-1,9.41,,69.67,-1,,,3.65,-1,153.5,736.0
01/10/2015 10:00:00,1.77,21.28,30.25,247.25,291.17,15.43,,21.95,41.67,-1,15.77,,119.5,5.33,,,2.13,-1,213.17,736.0
01/10/2015 11:00:00,1.54,19.35,32.28,235.67,391.83,16.37,,20.00,36.08,-1,11.5,,75.17,5.28,,,1.99,-1,174.0,736.0
01/10/2015 12:00:00,1.68,18.02,33.73,236.58,389.42,16.91,,19.07,30.67,-1,8.36,,65.67,6.5,,,2.21,-1,170.0,736.0
01/10/2015 13:00:00,1.78,17.19,34.47,233.58,380.58,15.29,,17.95,25.92,-1,7.48,,66.17,6.34,,,1.95,-1,155.83,735.83
01/10/2015 14:00:00,1.78,16.69,34.19,240.75,335.5,13.98,,17.42,24.33,-1,7.08,,73.45,5.15,,,1.84,-1,160.82,735.42
01/10/2015 15:00:00,2.1,11.88,32.82,266.5,68.75,12.38,,13.39,21.83,-1,6.88,,35.33,-1,,,2.08,-1,91.33,735.0
01/10/2015 16:00:00,1.69,14.86,31.85,283.58,52.33,10.8,,15.55,25.17,-1,6.84,,22.0,-1,,,1.68,-1,61.83,735.67
01/10/2015 17:00:00,1.13,26.0,29.28,298.0,28.0,11.72,,25.64,31.0,-1,6.91,,30.0,8.43,,,1.77,-1,58.17,736.0
01/10/2015 18:00:00,0.84,55.67,25.97,299.33,5.42,14.58,,52.04,39.42,-1,9.63,,30.73,10.41,,,1.78,-1,73.17,736.0
01/10/2015 19:00:00,0.67,83.23,24.07,288.0,5.08,16.69,,82.22,48.25,1.17,11.12,,42.33,13.95,,,5.9,-1,97.67,736.0
01/10/2015 20:00:00,0.34,78.57,21.87,231.5,5.0,20.2,,84.73,60.25,1.39,12.5,,63.83,24.64,,,10.8,-1,119.17,736.0
01/10/2015 21:00:00,0.3,72.76,20.26,246.08,5.17,21.53,,97.94,68.58,1.6,12.85,,69.33,32.23,,,24.25,-1,139.83,736.42
01/10/2015 22:00:00,0.31,70.38,19.27,273.25,5.17,21.91,,124.18,74.42,1.92,13.14,,96.5,28.9,,,45.03,-1,158.0,737.0
01/10/2015 23:00:00,0.31,66.32,18.88,266.42,5.17,21.89,,112.40,77.92,1.85,12.18,,73.55,19.98,,,39.08,-1,127.33,737.0
02/10/2015 00:00:00,0.49,48.02,19.12,295.83,5.17,19.54,,54.27,79.33,-1,9.01,,62.45,12.91,,,8.41,-1,116.33,737.0
02/10/2015 01:00:00,0.68,42.55,20.07,293.17,5.0,22.85,,42.45,75.42,-1,8.62,,43.0,10.09,,,3.33,-1,84.0,737.0
02/10/2015 02:00:00,0.32,35.47,17.87,266.5,5.17,21.93,,35.87,80.0,-1,8.4,,91.17,7.52,,,3.14,-1,111.83,737.0
02/10/2015 03:00:00,0.37,30.4,17.48,208.0,5.0,21.57,,31.48,82.08,-1,8.12,,80.67,6.66,,,3.25,-1,100.67,737.0
02/10/2015 04:00:00,0.32,31.88,16.72,197.67,5.08,22.24,,34.03,83.83,-1,8.32,,73.64,7.37,,,4.1,-1,99.73,737.0
02/10/2015 05:00:00,0.3,31.83,16.29,195.25,5.33,21.6,,52.14,85.25,-1,8.93,,77.09,9.53,,,17.42,-1,105.91,737.0
02/10/2015 06:00:00,0.64,33.82,16.57,193.75,20.83,23.0,,83.75,86.0,-1,8.9,,99.0,9.42,,,39.26,-1,117.73,737.0
02/10/2015 07:00:00,0.65,42.16,20.27,188.92,153.67,24.53,,83.72,81.92,-1,9.51,,94.33,6.79,,,33.82,-1,114.67,737.0
02/10/2015 08:00:00,1.03,49.13,25.83,243.67,310.08,22.94,,53.46,63.67,-1,9.08,,88.5,6.99,,,7.07,-1,128.67,736.25
02/10/2015 09:00:00,1.34,31.08,28.72,217.42,365.25,19.88,,31.50,48.67,-1,8.11,,56.45,5.88,,,2.82,-1,134.17,736.0
02/10/2015 10:00:00,1.53,10.13,31.2,248.0,278.58,15.09,,11.68,39.58,-1,14.12,,74.82,-1,,,1.87,-1,142.0,736.0
02/10/2015 11:00:00,1.58,11.57,32.71,215.08,389.83,16.1,,12.58,34.0,-1,9.82,,48.17,-1,,,1.67,-1,113.83,736.0
02/10/2015 12:00:00,1.68,11.22,33.64,235.25,386.58,16.6,,12.71,30.58,-1,7.98,,54.5,-1,,,1.98,-1,123.36,736.0
02/10/2015 13:00:00,1.85,9.47,34.47,249.67,380.25,15.67,,11.18,26.58,-1,7.63,,60.0,-1,,,2.02,-1,127.33,735.92
02/10/2015 14:00:00,1.76,6.23,34.16,245.92,332.67,13.28,,7.50,22.42,-1,7.04,,69.17,-1,,,1.43,-1,127.83,735.17
02/10/2015 15:00:00,1.56,8.7,32.58,256.42,82.5,14.0,,10.00,26.0,-1,7.55,,39.67,-1,,,1.64,-1,71.5,736.0
02/10/2015 16:00:00,1.23,11.99,31.23,278.67,60.5,12.97,,12.51,29.33,-1,7.26,,33.17,-1,,,1.29,-1,69.0,736.0
02/10/2015 17:00:00,0.87,24.46,28.75,299.42,27.0,14.86,,24.32,37.08,-1,7.6,,15.17,-1,,,1.83,-1,76.17,736.0
02/10/2015 18:00:00,0.98,41.5,26.51,301.0,5.5,18.08,,39.34,43.75,-1,7.82,,49.17,6.45,,,1.72,-1,115.82,736.0
02/10/2015 19:00:00,0.47,55.75,24.75,281.83,5.08,19.2,,52.37,50.0,-1,9.29,,65.33,8.76,,,1.93,-1,133.55,736.0
02/10/2015 20:00:00,0.33,52.48,21.42,255.33,5.0,21.35,,49.58,61.58,1.05,8.98,,68.17,11.49,,,2.02,-1,136.5,736.0
02/10/2015 21:00:00,0.53,46.1,21.33,256.92,5.17,21.75,,44.14,65.67,1.12,9.12,,77.27,12.55,,,2.23,-1,136.17,736.0
02/10/2015 22:00:00,0.53,33.98,21.79,278.33,5.08,22.27,,32.97,66.67,1.07,8.95,,88.67,8.67,,,1.96,-1,121.0,736.17
02/10/2015 23:00:00,0.38,30.84,21.22,265.08,5.08,22.35,,30.32,70.17,-1,9.14,,71.5,7.11,,,2.07,-1,118.83,737.0
03/10/2015 00:00:00,0.3,26.85,19.53,217.75,5.25,19.7,,26.37,74.5,-1,8.74,,69.0,-1,,,1.77,-1,124.45,737.0
03/10/2015 01:00:00,0.32,26.65,18.12,249.5,5.25,21.26,,26.55,79.25,-1,8.0,,70.17,-1,,,2.07,-1,83.8,737.0
03/10/2015 02:00:00,0.41,29.74,17.77,221.92,5.08,21.65,,29.38,81.83,-1,8.27,,75.17,-1,,,2.12,-1,77.36,737.0
03/10/2015 03:00:00,0.74,47.59,18.83,227.5,5.17,23.54,,47.30,79.08,-1,8.5,,74.27,-1,,,3.59,-1,99.64,737.0
03/10/2015 04:00:00,0.37,36.2,18.45,234.67,5.17,24.44,,36.25,77.83,-1,8.25,,106.0,-1,,,2.97,-1,152.55,737.0
03/10/2015 05:00:00,0.3,32.96,17.43,250.33,5.08,22.57,,33.87,79.17,-1,7.7,,97.33,-1,,,3.29,-1,146.45,737.0
03/10/2015 06:00:00,0.32,30.19,17.42,232.33,21.17,20.96,,31.16,79.75,-1,8.93,,78.17,-1,,,3.13,-1,108.0,737.0
03/10/2015 07:00:00,0.99,55.57,21.27,240.33,138.08,21.3,,61.65,70.5,-1,9.28,,74.33,-1,,,8.92,-1,108.0,736.58
03/10/2015 08:00:00,1.44,51.34,25.54,241.83,296.33,20.67,,54.60,57.08,-1,9.65,,70.67,-1,,,6.48,-1,,736.0
03/10/2015 09:00:00,1.59,39.88,28.74,225.0,355.33,20.92,,40.77,47.92,-1,9.55,,46.55,-1,,,3.82,-1,,736.0
03/10/2015 10:00:00,1.59,16.07,31.6,236.17,293.75,17.97,,16.97,41.67,-1,14.4,,72.18,-1,,,1.97,-1,,736.0
03/10/2015 11:00:00,2.03,13.57,32.8,237.33,386.08,19.42,,14.52,37.33,-1,10.51,,71.83,-1,,,1.75,-1,,736.0
03/10/2015 12:00:00,2.16,13.46,34.36,244.92,383.08,20.45,,14.99,32.42,-1,9.11,,65.67,-1,,,2.2,-1,,736.0
03/10/2015 13:00:00,2.44,9.66,34.8,237.42,374.0,18.97,,11.23,29.5,-1,8.89,,63.0,-1,,,1.92,-1,171.0,736.0
03/10/2015 14:00:00,2.41,9.06,34.83,243.58,331.83,17.28,,10.56,27.92,-1,8.28,,56.45,-1,,,1.79,-1,158.64,736.0
03/10/2015 15:00:00,1.83,11.4,33.7,251.83,90.75,17.51,,12.71,31.0,-1,8.65,,41.73,-1,,,1.85,-1,103.91,736.0
03/10/2015 16:00:00,1.53,20.78,32.23,261.17,59.67,17.05,,20.63,34.17,-1,8.2,,45.0,-1,,,1.55,-1,104.36,736.0
03/10/2015 17:00:00,0.91,40.69,29.93,295.42,25.58,16.8,,38.70,36.67,-1,8.42,,41.0,5.92,,,1.78,-1,89.09,736.0
03/10/2015 18:00:00,0.37,63.1,24.74,266.42,5.42,19.13,,58.67,51.33,-1,8.68,,43.0,8.83,,,1.79,-1,96.0,736.0
03/10/2015 19:00:00,0.3,73.87,22.79,214.67,5.17,21.74,,69.04,62.5,1.33,9.26,,54.82,14.71,,,2.34,-1,111.8,736.0
03/10/2015 20:00:00,0.3,72.27,21.53,254.33,5.17,25.86,,71.08,69.67,1.68,9.24,,78.82,19.1,,,4.89,-1,146.09,736.58
03/10/2015 21:00:00,0.3,78.32,20.99,309.33,5.0,27.48,,89.92,73.42,1.96,10.0,,108.33,27.94,,,14.73,-1,177.09,737.0
03/10/2015 22:00:00,0.3,75.95,20.53,285.83,5.17,26.49,,114.37,76.08,2.11,10.25,,123.83,23.25,,,34.18,-1,176.82,737.0
03/10/2015 23:00:00,0.3,81.04,19.83,221.08,5.08,25.88,,138.42,78.25,2.32,10.6,,116.5,22.98,,,48.46,-1,192.91,737.0
04/10/2015 00:00:00,0.3,72.81,19.42,224.0,5.17,23.16,,120.61,79.75,1.79,10.22,,104.56,22.15,,,40.85,-1,181.0,737.0
04/10/2015 01:00:00,0.3,60.31,18.81,285.58,5.08,22.63,,162.30,81.58,1.93,10.32,,77.0,17.65,,,79.47,-1,151.5,737.0
04/10/2015 02:00:00,0.32,63.72,18.56,263.83,5.17,24.69,,153.96,82.83,1.99,10.47,,116.45,16.15,,,71.21,-1,147.64,737.0
04/10/2015 03:00:00,0.3,40.18,18.03,309.17,5.0,23.71,,167.81,83.75,1.9,10.57,,130.17,16.28,,,96.67,-1,182.5,737.0
04/10/2015 04:00:00,0.3,34.77,17.58,307.25,5.17,25.15,,188.08,84.67,1.87,11.26,,122.83,17.13,,,115.02,-1,178.17,737.0
04/10/2015 05:00:00,0.3,27.41,17.48,278.33,5.33,23.26,,218.80,85.67,1.9,11.72,,130.91,16.13,,,142.34,-1,187.27,737.0
04/10/2015 06:00:00,0.31,30.66,17.69,257.75,20.42,23.46,,262.86,86.0,1.84,10.01,,118.91,16.46,,,172.47,-1,158.17,737.0
04/10/2015 07:00:00,0.42,51.42,21.37,188.67,125.0,26.02,,223.89,82.25,1.69,8.88,,115.33,14.86,,,130.39,-1,163.5,737.0
04/10/2015 08:00:00,0.98,109.89,26.54,180.33,274.58,27.36,,168.12,63.92,1.34,10.17,,118.17,11.42,,,51.4,-1,169.5,736.08
04/10/2015 09:00:00,1.5,71.72,29.04,157.83,341.0,25.51,,75.65,52.17,-1,9.18,,101.33,7.89,,,8.6,-1,209.0,736.0
04/10/2015 10:00:00,1.75,35.0,31.9,142.33,299.83,18.4,,34.43,42.83,-1,12.35,,110.45,-1,,,2.37,-1,190.5,736.0
04/10/2015 11:00:00,1.73,25.09,33.95,149.42,383.0,18.92,,25.64,36.17,-1,7.01,,82.67,-1,,,2.39,-1,170.64,736.0
04/10/2015 12:00:00,1.83,15.62,35.89,230.42,377.0,17.93,,17.07,26.83,-1,7.59,,68.5,-1,,,2.27,-1,156.33,736.0
04/10/2015 13:00:00,2.32,10.82,36.54,236.75,371.5,14.73,,12.33,20.67,-1,8.5,,57.83,-1,,,1.97,-1,136.17,735.0
04/10/2015 14:00:00,2.37,11.19,36.16,236.75,322.92,12.73,,12.74,19.17,-1,8.08,,59.83,-1,,,2.05,-1,120.0,735.0
04/10/2015 15:00:00,2.21,15.15,34.65,269.33,79.08,12.59,,16.31,20.67,-1,7.8,,23.73,-1,,,2.03,-1,83.0,735.0
04/10/2015 16:00:00,1.69,18.31,33.2,271.17,53.08,11.44,,18.67,23.08,-1,7.68,,21.0,-1,,,1.74,-1,66.83,735.08
04/10/2015 17:00:00,0.53,37.48,29.53,295.5,24.75,12.46,,36.04,31.83,-1,8.21,,30.0,5.97,,,1.93,-1,42.33,736.0
04/10/2015 18:00:00,0.3,55.95,23.77,310.33,5.58,15.86,,53.01,46.5,-1,9.0,,31.33,7.9,,,2.28,-1,78.67,736.0
04/10/2015 19:00:00,0.31,74.06,21.71,282.75,5.17,18.19,,73.73,56.25,1.22,9.64,,42.0,10.91,,,5.68,-1,105.67,736.0
04/10/2015 20:00:00,0.3,80.29,20.85,230.08,5.33,20.69,,88.80,60.58,1.59,10.06,,63.82,12.27,,,12.61,-1,128.0,736.0
