Time,Anand Vihar/Nitrogen Dioxide(NO2),Anand Vihar/Ambient Temperature(AT),Anand Vihar/Wind Direction(WD),Anand Vihar/Solar Radiation(SR),Anand Vihar/Ammonia(NH3),Anand Vihar/Oxides of Nitrogen(NOx),Anand Vihar/Relative Humidity(RH),Anand Vihar/P Xylene(PXY),Anand Vihar/Sulfur Dioxide(SO2),Anand Vihar/PM2.5(PM2.5),Anand Vihar/Toluene(TOL),Anand Vihar/Temperature(temp),Anand Vihar/Nitric Oxide(NO),Anand Vihar/Benzene(BEN),Anand Vihar/Ozone(O3),Anand Vihar/PM10(PM10),Anand Vihar/Bar Pressure(BP),Anand Vihar/Wind Speed(WS)
03/10/2015 15:00:00,74.86,37.11,252.17,396.42,32.18,116.08,30.17,0.94,3.47,78.83,14.29,,36.19,,,459.17,740.0,1.43
03/10/2015 16:00:00,76.64,35.85,261.67,348.58,27.22,147.77,32.0,1.06,12.42,64.0,19.58,,58.26,,,373.17,740.0,1.31
03/10/2015 17:00:00,81.31,33.84,233.58,203.25,29.22,130.48,35.58,1.36,12.39,69.67,27.8,,42.44,,,393.55,740.0,0.64
03/10/2015 18:00:00,99.03,31.93,116.33,16.33,31.69,141.65,42.67,8.72,13.06,79.0,65.83,,39.07,,,434.50,740.0,0.53
03/10/2015 19:00:00,107.9,30.75,78.5,12.83,36.56,197.76,49.0,17.77,18.3,115.67,74.77,,74.41,,,542.64,740.0,0.48
03/10/2015 20:00:00,97.29,29.57,69.08,13.0,43.89,230.98,53.75,26.72,22.06,151.17,74.06,,105.67,,,621.17,740.0,0.3
03/10/2015 21:00:00,101.53,28.91,92.75,13.0,48.25,335.68,56.25,34.95,24.34,175.5,202.27,,179.56,,,732.00,740.0,0.3
03/10/2015 22:00:00,103.17,28.57,116.67,13.0,47.21,248.22,56.5,29.0,21.67,232.83,100.13,,114.43,,,922.00,740.0,0.31
03/10/2015 23:00:00,119.78,27.43,184.17,13.0,55.07,667.92,60.67,21.78,23.72,208.67,55.12,,410.92,,,922.00,740.0,0.3
04/10/2015 00:00:00,110.73,27.15,171.17,13.0,52.48,530.15,62.25,24.06,74.81,328.33,68.03,,315.92,,,922.00,740.0,0.3
04/10/2015 01:00:00,94.56,26.93,64.92,13.08,61.75,466.06,64.67,34.58,84.4,255.33,100.23,,279.58,,,948.00,740.0,0.34
04/10/2015 02:00:00,87.06,26.39,82.0,13.0,66.55,622.92,67.33,44.19,94.05,232.67,208.65,,399.35,,,948.00,740.0,0.3
04/10/2015 03:00:00,73.63,26.18,82.42,13.0,77.48,465.49,67.0,44.82,95.73,238.83,261.97,,292.81,,,948.00,740.0,0.34
04/10/2015 04:00:00,69.88,25.43,32.92,13.0,92.11,290.73,67.0,40.33,17.03,245.0,132.71,,167.32,,,922.17,740.0,0.3
04/10/2015 05:00:00,67.72,25.39,77.83,13.58,95.87,263.87,66.17,27.68,2.86,200.33,100.03,,149.05,,,770.33,740.0,0.37
04/10/2015 06:00:00,65.74,25.82,82.0,194.58,91.98,336.32,66.0,20.58,,177.55,105.08,,203.42,,,684.17,740.0,0.31
04/10/2015 07:00:00,77.08,29.96,101.17,396.25,83.1,186.10,53.67,20.98,10.34,177.83,99.93,,86.00,,,779.50,740.0,0.68
04/10/2015 08:00:00,66.2,32.1,116.42,419.67,69.19,73.21,45.92,11.67,12.44,161.0,67.31,,10.41,,,545.33,740.0,1.31
04/10/2015 09:00:00,73.45,34.52,177.75,427.5,63.17,86.17,40.75,6.5,11.51,132.83,68.82,,15.19,,,392.50,740.0,1.17
04/10/2015 10:00:00,51.0,36.13,187.92,433.33,77.22,54.04,36.08,3.23,12.03,120.33,39.98,,6.32,,,414.17,740.0,1.46
04/10/2015 11:00:00,75.13,37.3,207.08,435.5,58.22,130.10,34.33,1.58,64.57,104.33,29.66,,46.29,,,396.67,740.0,1.52
04/10/2015 12:00:00,82.97,38.82,230.5,431.33,42.73,120.25,30.0,1.49,13.28,201.67,26.24,,33.93,,,447.33,740.0,1.27
04/10/2015 13:00:00,88.58,38.98,267.17,417.33,41.47,138.55,23.08,1.27,,228.5,23.53,,43.68,,,425.67,740.0,1.98
04/10/2015 14:00:00,73.67,38.82,269.33,422.83,31.75,144.99,19.67,0.98,,113.5,20.54,,58.12,,,495.67,740.0,2.09
04/10/2015 15:00:00,74.58,38.25,260.08,391.25,30.84,142.97,20.58,0.94,,184.33,15.28,,56.02,,,416.83,740.0,1.69
04/10/2015 16:00:00,69.83,36.78,276.08,339.5,28.46,156.71,22.17,0.99,17.12,93.67,15.82,,68.78,,,360.50,740.0,1.68
04/10/2015 17:00:00,79.38,34.59,169.42,188.92,30.8,116.13,27.75,1.55,15.27,61.83,25.72,,33.27,,,390.00,740.0,0.58
04/10/2015 18:00:00,90.83,32.3,64.5,15.58,32.6,168.00,33.08,7.42,17.17,94.83,57.21,,63.77,,,476.83,740.0,0.32
04/10/2015 19:00:00,108.58,30.98,60.17,13.0,36.05,392.40,37.17,28.18,19.98,157.17,94.47,,216.50,,,736.00,740.0,0.3
04/10/2015 20:00:00,108.91,29.66,84.5,13.0,43.56,460.61,42.08,36.26,28.93,248.83,85.78,,266.24,,,,740.0,0.3
04/10/2015 21:00:00,112.05,28.7,62.5,13.0,51.24,543.03,47.25,39.91,31.75,252.5,178.71,,324.52,,,,740.0,0.3
04/10/2015 22:00:00,112.23,28.6,78.0,13.0,53.44,446.26,46.17,38.58,35.78,246.3,492.92,,253.58,,,867.00,740.0,0.43
04/10/2015 23:00:00,135.56,27.31,134.33,13.08,59.33,874.73,52.5,27.17,38.27,232.83,226.18,,552.05,,,867.00,740.0,0.3
05/10/2015 00:00:00,109.43,26.77,90.33,12.92,65.35,877.04,56.75,33.55,22.75,359.64,222.68,,570.83,,,867.00,740.0,0.3
05/10/2015 01:00:00,97.3,26.35,136.0,13.08,81.03,715.05,59.17,46.57,26.02,439.82,218.19,,460.11,,,,740.0,0.34
05/10/2015 02:00:00,82.33,25.98,90.5,12.92,88.42,689.98,61.0,52.77,33.67,247.17,220.42,,451.51,,,,740.0,0.3
05/10/2015 03:00:00,79.1,25.35,96.42,13.0,98.89,656.67,63.42,50.31,37.29,276.17,347.03,,429.23,,,,740.0,0.3
05/10/2015 04:00:00,78.63,24.99,71.0,12.75,111.13,711.56,64.5,47.3,39.37,263.73,574.74,,469.72,,,,740.0,0.3
05/10/2015 05:00:00,76.37,25.07,82.58,13.5,119.02,780.96,64.0,44.98,30.78,252.0,579.87,,522.06,,,,740.0,0.3
05/10/2015 06:00:00,78.89,25.56,61.92,177.75,114.61,793.09,61.17,42.12,23.81,268.17,423.88,,529.31,,,,740.0,0.47
05/10/2015 07:00:00,97.83,28.82,65.5,392.5,106.05,375.44,51.75,37.8,11.83,278.83,334.27,,211.08,,,871.00,740.0,1.07
05/10/2015 08:00:00,124.52,31.67,93.17,419.17,81.13,199.11,41.0,27.02,11.33,319.17,259.29,,64.57,,,832.82,740.0,1.87
05/10/2015 09:00:00,92.18,33.56,93.75,429.58,60.26,100.89,34.67,16.61,13.78,362.83,106.1,,13.74,,,639.18,740.0,2.02
05/10/2015 10:00:00,103.6,36.3,169.33,430.0,70.88,131.42,29.17,8.88,18.17,188.5,87.29,,28.68,,,534.83,740.0,1.25
05/10/2015 11:00:00,121.41,38.31,177.42,427.83,58.32,133.96,25.58,5.19,74.75,230.73,83.33,,18.88,,,537.00,740.0,0.93
05/10/2015 12:00:00,109.67,38.83,182.75,423.17,46.51,121.57,24.08,4.24,12.87,169.27,67.91,,17.47,,,730.00,740.0,1.15
05/10/2015 13:00:00,88.39,38.96,220.25,411.67,47.46,95.80,22.17,3.27,,194.0,55.13,,12.47,,,836.67,740.0,1.28
05/10/2015 14:00:00,86.48,38.99,238.67,415.83,41.22,127.27,21.25,2.15,13.85,181.0,41.63,,36.78,,,665.17,740.0,1.37
05/10/2015 15:00:00,79.33,38.08,216.25,391.08,40.92,116.48,23.67,1.08,14.84,292.0,36.76,,33.53,,,632.17,740.0,1.22
05/10/2015 16:00:00,112.66,36.81,256.58,348.83,45.85,222.74,25.67,1.08,15.64,169.83,38.74,,89.63,,,619.50,740.0,0.91
05/10/2015 17:00:00,104.29,34.7,136.0,185.83,44.89,145.25,28.33,2.04,14.22,156.45,47.17,,38.43,,,770.00,740.0,0.52
05/10/2015 18:00:00,125.23,32.33,72.67,15.08,45.28,332.73,34.42,12.17,,156.0,70.43,,161.92,,,735.00,740.0,0.32
05/10/2015 19:00:00,147.84,31.13,67.75,12.92,50.77,713.87,39.75,42.53,18.1,312.5,111.68,,426.27,,,,740.0,0.3
05/10/2015 20:00:00,157.33,29.65,115.25,13.0,67.66,"1,097.66",46.5,65.73,31.38,463.67,165.29,,700.98,,,,740.0,0.3
05/10/2015 21:00:00,194.16,28.86,125.67,12.83,87.36,"1,553.03",50.33,62.79,32.09,427.33,162.69,,"1,010.68",,,,740.0,0.3
05/10/2015 22:00:00,157.28,28.58,192.17,12.92,97.15,"1,194.90",51.33,62.53,24.72,408.67,198.09,,772.53,,,,740.0,0.3
05/10/2015 23:00:00,127.85,27.98,183.33,13.08,107.85,990.21,55.25,69.15,21.54,423.83,181.1,,641.60,,,,740.0,0.3
06/10/2015 00:00:00,124.74,27.87,198.67,12.75,98.13,827.74,55.0,69.43,12.31,383.0,147.35,,524.72,,,,740.0,0.3
06/10/2015 01:00:00,105.88,27.43,91.75,12.75,101.88,704.75,57.58,64.44,10.2,361.73,129.28,,446.97,,,953.00,740.0,0.32
06/10/2015 02:00:00,84.72,26.81,99.92,13.0,106.94,521.58,60.33,62.83,11.61,275.0,194.45,,326.69,,,953.00,740.0,0.3
06/10/2015 03:00:00,99.43,26.36,234.83,13.0,113.28,661.40,60.42,58.22,16.24,309.0,193.13,,419.42,,,938.83,740.0,0.34
06/10/2015 04:00:00,96.98,25.81,232.58,13.0,127.07,686.17,61.5,61.36,27.67,247.17,153.67,,439.20,,,841.33,740.0,0.34
06/10/2015 05:00:00,85.61,25.67,273.83,13.33,118.14,533.56,60.25,47.47,20.64,206.45,118.38,,334.86,,,709.67,740.0,0.33
06/10/2015 06:00:00,82.98,26.14,226.0,186.92,110.88,590.72,59.67,29.09,17.15,179.5,86.1,,378.42,,,762.50,740.0,0.3
06/10/2015 07:00:00,102.26,29.78,262.5,395.0,100.88,462.96,52.0,20.18,11.08,191.36,68.8,,272.27,,,977.00,740.0,0.42
06/10/2015 08:00:00,120.88,32.78,246.08,416.17,82.22,371.70,46.0,14.94,8.8,201.91,57.3,,193.27,,,867.17,740.0,0.81
06/10/2015 09:00:00,105.68,34.26,259.08,426.92,66.76,241.87,43.67,14.72,5.37,276.55,53.4,,108.17,,,744.67,740.0,0.82
06/10/2015 10:00:00,70.58,35.62,223.0,433.17,85.88,102.80,39.17,9.47,5.1,252.36,45.14,,29.52,,,852.00,740.0,1.4
06/10/2015 11:00:00,71.29,36.48,235.67,435.75,67.61,138.25,36.25,3.5,51.1,170.09,32.59,,54.68,,,724.33,740.0,1.46
06/10/2015 12:00:00,71.85,36.88,257.75,437.5,56.93,143.83,31.33,1.43,11.93,152.27,25.33,,58.44,,,734.83,740.0,1.68
06/10/2015 13:00:00,71.68,37.27,228.75,421.0,56.16,100.28,27.75,1.45,1.38,126.64,23.87,,26.66,,,694.09,740.0,1.68
06/10/2015 14:00:00,78.63,37.19,229.75,421.75,54.26,100.44,30.17,1.12,,111.36,19.57,,22.23,,,554.50,740.0,1.52
06/10/2015 15:00:00,80.89,36.29,258.58,396.17,59.76,112.98,32.17,0.94,14.0,134.27,18.83,,29.96,,,633.50,740.0,1.45
06/10/2015 16:00:00,95.48,35.21,266.92,352.67,38.11,204.80,27.58,1.24,18.32,141.18,21.91,,87.66,,,586.83,740.0,1.57
06/10/2015 17:00:00,101.55,33.14,278.83,177.33,46.53,311.01,33.67,1.51,26.0,108.55,31.39,,161.47,,,594.50,740.0,1.41
06/10/2015 18:00:00,95.29,31.58,280.92,15.08,42.62,273.35,39.83,8.78,,121.27,53.86,,138.03,,,727.33,740.0,1.1
06/10/2015 19:00:00,88.69,30.62,244.0,12.92,44.95,174.85,45.25,14.77,,126.82,58.31,,70.22,,,657.00,740.0,0.48
06/10/2015 20:00:00,101.96,29.57,232.25,13.0,58.72,204.29,50.08,17.47,30.14,138.0,65.01,,83.13,,,585.36,740.0,0.32
06/10/2015 21:00:00,88.72,29.27,198.75,12.92,55.32,118.63,52.17,18.91,31.19,187.27,69.61,,28.99,,,720.50,740.0,0.46
06/10/2015 22:00:00,77.36,28.83,203.0,13.0,53.71,103.05,53.42,13.32,29.72,166.73,69.07,,25.01,,,525.83,740.0,0.66
06/10/2015 23:00:00,67.61,28.1,139.58,12.92,54.74,84.22,56.17,6.98,29.08,171.27,45.54,,17.58,,,484.33,740.0,0.76
07/10/2015 00:00:00,60.23,27.16,90.67,12.92,49.98,70.55,60.5,5.64,23.62,180.17,41.63,,12.37,,,458.50,740.0,0.57
07/10/2015 01:00:00,59.74,26.8,135.42,13.0,51.49,83.74,62.5,6.14,23.26,196.17,38.38,,22.36,,,474.67,740.0,0.35
07/10/2015 02:00:00,61.7,26.28,119.25,12.83,56.11,100.98,65.17,5.72,27.38,196.5,36.13,,33.69,,,516.67,740.0,0.32
07/10/2015 03:00:00,59.03,26.01,87.25,13.0,58.7,85.88,65.92,5.91,30.93,192.18,38.57,,24.38,,,601.33,740.0,0.34
07/10/2015 04:00:00,66.99,26.02,81.83,13.08,69.8,107.31,65.17,4.22,31.57,181.83,38.58,,34.86,,,431.83,740.0,0.32
07/10/2015 05:00:00,69.34,26.13,155.83,13.58,68.33,111.46,62.75,3.35,26.42,166.33,33.68,,36.38,,,432.00,740.0,0.31
07/10/2015 06:00:00,77.3,26.56,273.08,170.25,65.67,288.25,60.67,3.43,20.01,141.36,27.84,,160.78,,,487.17,740.0,0.33
07/10/2015 07:00:00,83.73,28.5,261.67,390.25,70.26,380.29,57.58,3.96,19.14,139.5,27.49,,223.82,,,684.17,740.0,0.54
07/10/2015 08:00:00,89.22,30.78,273.92,419.5,55.58,330.43,53.58,4.14,14.06,182.82,26.17,,183.56,,,947.33,740.0,1.02
07/10/2015 09:00:00,99.86,32.48,276.17,432.67,54.65,385.11,50.58,4.47,10.34,246.82,25.32,,216.87,,,793.55,740.0,1.67
07/10/2015 10:00:00,81.48,33.52,278.0,439.33,59.6,175.76,47.83,3.66,8.26,165.83,26.76,,75.54,,,493.67,740.0,1.95
07/10/2015 11:00:00,74.15,35.0,274.08,440.17,51.88,150.21,44.0,1.91,39.83,120.0,24.42,,61.79,,,486.83,740.0,1.97
07/10/2015 12:00:00,60.25,35.33,276.5,439.92,52.11,105.69,42.42,1.4,15.78,119.83,21.77,,38.08,,,610.17,740.0,2.34
07/10/2015 13:00:00,58.17,36.0,265.33,423.67,64.1,95.34,40.92,1.07,6.53,117.73,18.7,,31.87,,,703.73,740.0,1.93
07/10/2015 14:00:00,50.74,36.03,247.75,422.58,61.95,71.84,39.67,1.02,3.99,111.17,19.43,,19.50,,,570.17,740.0,1.78
07/10/2015 15:00:00,58.71,35.22,242.08,397.75,60.05,84.47,41.92,0.83,2.55,106.5,15.13,,23.53,,,516.83,740.0,1.8
07/10/2015 16:00:00,72.66,34.07,273.92,361.0,49.99,125.03,43.92,0.89,18.94,107.45,18.15,,44.16,,,529.00,740.0,1.7
07/10/2015 17:00:00,82.49,32.84,273.17,150.08,45.04,167.86,46.83,1.2,19.86,123.67,22.11,,69.11,,,564.64,740.0,1.38
07/10/2015 18:00:00,90.28,32.09,276.75,14.42,44.16,242.71,49.33,5.56,25.98,128.82,35.63,,118.85,,,553.89,740.0,1.1
07/10/2015 19:00:00,121.87,31.78,279.42,12.92,46.65,351.45,50.08,13.38,34.28,147.17,49.13,,177.63,,,529.33,740.0,0.9
07/10/2015 20:00:00,83.18,31.27,282.92,13.0,55.62,162.35,50.67,15.79,24.6,188.5,54.23,,64.62,,,565.50,740.0,0.95
07/10/2015 21:00:00,78.22,30.63,243.33,13.0,45.32,147.37,53.0,12.98,24.15,143.17,49.33,,56.95,,,553.83,740.0,0.8
07/10/2015 22:00:00,65.2,29.72,171.75,12.92,49.08,93.20,57.08,11.06,24.02,161.33,50.72,,25.72,,,512.33,740.0,0.65
07/10/2015 23:00:00,63.37,28.83,130.83,13.08,47.05,104.85,60.92,8.09,24.01,204.0,54.07,,35.44,,,550.33,740.0,0.54
08/10/2015 00:00:00,59.83,28.23,80.75,12.92,41.27,110.67,64.08,7.8,25.8,260.82,46.92,,42.00,,,663.33,740.0,0.42
08/10/2015 01:00:00,63.07,27.78,67.25,12.83,43.48,96.33,65.58,6.01,26.47,397.0,36.53,,29.40,,,809.50,740.0,0.43
08/10/2015 02:00:00,55.12,27.3,76.42,13.0,44.3,67.98,66.67,3.83,25.51,381.83,28.18,,13.80,,,716.83,740.0,0.35
08/10/2015 03:00:00,52.54,27.08,124.83,13.08,44.48,65.06,64.83,2.46,27.63,258.33,24.63,,13.37,,,505.64,740.0,0.34
08/10/2015 04:00:00,59.35,26.49,92.75,12.92,52.83,109.67,65.42,1.92,28.43,251.0,23.73,,41.63,,,498.64,740.0,0.41
08/10/2015 05:00:00,59.69,26.29,283.25,13.5,51.9,242.28,69.08,2.47,19.72,263.83,28.54,,138.35,,,670.33,740.0,0.55
08/10/2015 06:00:00,68.63,26.29,268.5,178.08,58.03,419.86,70.58,3.81,20.89,197.33,37.08,,262.43,,,681.33,740.0,0.63
08/10/2015 07:00:00,78.72,28.58,266.0,391.5,53.75,337.78,63.75,5.13,18.81,214.17,40.97,,195.54,,,881.83,740.0,0.85
08/10/2015 08:00:00,75.31,30.62,279.92,422.58,45.13,208.76,54.92,5.05,20.98,202.83,32.62,,103.52,,,741.50,740.0,1.16
08/10/2015 09:00:00,102.32,32.76,277.25,433.58,45.14,402.63,48.67,4.93,23.37,261.0,29.41,,228.14,,,581.33,740.0,1.47
08/10/2015 10:00:00,82.26,34.73,274.33,439.33,59.08,181.34,40.58,5.57,22.56,228.55,27.65,,79.10,,,676.33,740.0,1.73
08/10/2015 11:00:00,80.72,36.16,269.83,439.83,42.22,170.86,34.92,3.34,59.8,190.18,30.09,,72.44,,,793.00,740.0,1.94
08/10/2015 12:00:00,66.59,36.73,273.25,440.83,36.31,141.53,30.17,1.53,19.06,123.45,36.07,,60.17,,,548.33,740.0,2.13
08/10/2015 13:00:00,61.74,36.99,261.08,424.75,36.5,107.53,28.25,1.05,12.52,100.82,29.16,,38.47,,,559.83,740.0,2.0
08/10/2015 14:00:00,73.68,36.97,266.5,428.5,34.23,152.36,28.17,0.75,10.2,91.17,16.03,,63.43,,,489.50,740.0,2.08
08/10/2015 15:00:00,79.43,36.28,276.42,400.92,36.0,164.52,28.92,0.7,9.2,91.33,13.94,,68.65,,,504.83,740.0,1.73
08/10/2015 16:00:00,78.39,35.03,257.92,289.58,33.43,174.57,32.17,1.06,22.47,87.67,19.17,,76.65,,,447.00,740.0,1.38
08/10/2015 17:00:00,86.87,33.28,277.92,163.08,40.78,238.73,33.75,1.83,23.63,85.67,23.59,,117.88,,,471.50,740.0,1.27
08/10/2015 18:00:00,90.98,31.98,275.5,14.33,37.38,213.28,38.08,4.77,24.05,91.5,35.67,,96.82,,,506.50,740.0,0.76
08/10/2015 19:00:00,103.6,31.09,282.25,12.83,36.72,256.18,42.17,14.53,24.67,130.0,59.12,,119.89,,,482.50,740.0,0.44
08/10/2015 20:00:00,102.96,29.74,244.67,13.0,44.76,298.98,47.25,23.51,25.83,145.5,72.9,,151.76,,,675.00,740.0,0.32
08/10/2015 21:00:00,103.02,29.2,284.08,13.0,43.52,360.73,49.25,29.63,28.51,203.83,75.43,,197.01,,,,740.0,0.41
08/10/2015 22:00:00,83.39,29.1,155.5,13.0,37.27,176.66,47.42,22.08,25.96,217.5,59.15,,74.96,,,574.00,740.0,0.5
08/10/2015 23:00:00,70.14,28.27,110.92,12.83,38.92,92.11,49.67,13.8,24.37,139.67,54.41,,21.68,,,556.00,740.0,0.6
09/10/2015 00:00:00,77.57,27.82,88.0,13.0,34.72,185.67,52.0,7.99,24.63,138.0,49.53,,85.38,,,466.00,740.0,0.51
09/10/2015 01:00:00,78.96,26.66,93.42,12.92,46.56,270.49,56.42,15.52,26.99,192.0,108.11,,146.56,,,470.83,740.0,0.32
09/10/2015 02:00:00,78.81,25.89,221.58,13.0,45.98,288.19,59.58,13.72,29.41,447.27,94.53,,159.61,,,495.00,740.0,0.72
09/10/2015 03:00:00,78.69,25.57,223.25,13.0,47.76,247.32,59.0,14.29,28.09,341.0,64.29,,129.75,,,720.00,740.0,0.47
09/10/2015 04:00:00,80.28,25.3,229.0,13.0,53.58,335.76,60.0,14.87,30.19,161.91,58.82,,193.53,,,735.83,740.0,0.62
09/10/2015 05:00:00,76.64,24.97,220.67,13.17,51.72,294.75,58.67,9.54,29.9,159.82,48.08,,165.83,,,793.40,740.0,0.71
09/10/2015 06:00:00,78.31,25.56,209.58,168.58,54.25,432.99,57.58,8.23,32.04,136.0,38.98,,266.00,,,707.00,740.0,0.53
09/10/2015 07:00:00,92.47,29.74,231.08,394.08,51.07,471.39,49.92,9.72,32.24,169.0,38.7,,284.97,,,,740.0,0.38
09/10/2015 08:00:00,127.04,33.19,256.0,417.08,40.75,364.43,40.83,12.02,,238.17,43.23,,183.93,,,725.00,740.0,0.84
09/10/2015 09:00:00,137.78,34.17,254.42,428.25,49.19,492.66,39.0,15.0,24.95,207.5,47.59,,271.16,,,770.45,740.0,1.26
09/10/2015 10:00:00,87.48,35.69,261.83,434.5,54.44,148.48,31.83,10.63,23.58,187.0,41.74,,51.78,,,903.33,740.0,1.13
09/10/2015 11:00:00,113.05,36.16,265.64,440.18,46.32,241.34,30.64,3.53,124.0,119.4,38.74,,102.94,,,591.55,740.0,1.9
09/10/2015 12:00:00,88.76,36.54,270.42,439.83,37.51,179.59,27.75,2.37,20.28,124.0,31.21,,73.59,,,789.67,740.0,2.15
09/10/2015 13:00:00,75.33,37.3,269.08,423.58,30.28,165.28,26.33,1.11,14.82,99.0,21.17,,71.86,,,736.67,740.0,2.43
09/10/2015 14:00:00,73.42,37.07,275.08,425.5,34.83,137.97,24.92,1.4,13.97,98.0,16.62,,53.15,,,758.00,740.0,2.54
09/10/2015 15:00:00,71.65,36.51,277.92,398.33,33.91,138.29,24.92,1.23,13.37,91.67,16.88,,54.51,,,739.50,740.0,2.16
09/10/2015 16:00:00,74.02,35.58,276.83,353.17,34.07,183.02,26.83,1.38,21.91,84.33,19.79,,85.28,,,565.33,740.0,1.63
09/10/2015 17:00:00,84.7,33.88,273.33,176.83,34.77,201.92,29.58,1.93,23.65,80.5,22.29,,92.54,,,519.00,740.0,0.97
09/10/2015 18:00:00,94.39,32.06,143.0,14.33,35.61,137.45,35.75,6.0,21.67,83.83,40.3,,39.05,,,470.50,740.0,0.4
09/10/2015 19:00:00,114.1,30.25,60.75,13.0,44.03,405.99,43.67,25.93,25.96,137.67,95.9,,222.84,,,553.00,740.0,0.3
09/10/2015 20:00:00,126.96,29.11,36.75,13.0,53.76,649.92,49.25,44.41,31.22,274.5,249.11,,393.09,,,,740.0,0.3
09/10/2015 21:00:00,130.79,28.37,138.17,13.0,60.06,"1,025.45",53.67,52.08,36.56,367.8,371.51,,665.55,,,,740.0,0.3
09/10/2015 22:00:00,134.71,27.82,104.5,12.92,59.91,927.15,55.5,60.27,37.81,465.18,373.38,,650.08,,,,740.0,0.3
09/10/2015 23:00:00,151.23,27.53,155.42,13.0,69.16,"1,429.44",57.42,71.69,44.67,452.09,309.27,,948.09,,,,740.0,0.3
10/10/2015 00:00:00,112.44,27.08,165.33,13.08,69.18,707.54,57.25,63.61,21.83,493.17,216.36,,444.74,,,,740.0,0.35
10/10/2015 01:00:00,102.83,26.25,154.92,12.92,77.73,690.16,59.08,60.52,20.49,387.5,143.16,,438.31,,,,740.0,0.3
10/10/2015 02:00:00,109.81,25.5,221.5,12.92,83.74,832.97,60.08,63.47,23.83,302.67,144.07,,538.38,,,,740.0,0.3
10/10/2015 03:00:00,79.51,24.93,179.0,13.08,81.38,644.98,60.58,58.43,23.33,285.67,131.72,,420.41,,,,740.0,0.3
10/10/2015 04:00:00,79.17,24.36,37.83,13.08,78.72,584.52,56.58,51.78,26.08,246.33,96.1,,376.38,,,825.00,740.0,0.3
10/10/2015 05:00:00,98.18,24.38,179.83,13.25,79.99,854.06,53.92,46.26,27.49,190.33,84.63,,561.35,,,825.00,740.0,0.57
10/10/2015 06:00:00,73.81,24.91,214.17,179.92,76.95,648.27,49.33,34.93,36.0,230.33,72.24,,426.54,,,825.00,740.0,0.48
10/10/2015 07:00:00,73.3,29.3,227.25,400.17,59.19,356.81,35.67,27.41,18.27,243.5,62.18,,213.43,,,818.83,740.0,1.32
10/10/2015 08:00:00,83.56,31.94,248.08,423.5,52.41,473.88,30.5,9.72,27.22,226.67,36.63,,291.66,,,767.17,740.0,1.53
10/10/2015 09:00:00,75.17,33.15,266.67,436.58,51.39,316.63,27.42,5.33,24.88,212.83,27.74,,182.55,,,663.00,740.0,2.47
10/10/2015 10:00:00,77.26,34.27,269.5,442.67,58.08,207.56,26.5,4.04,24.13,253.0,27.12,,102.36,,,,740.0,2.5
10/10/2015 11:00:00,76.31,36.18,274.5,442.83,39.46,276.87,25.08,4.92,79.25,737.55,38.32,,152.96,,,967.00,740.0,2.82
10/10/2015 12:00:00,65.36,37.41,274.08,439.08,32.75,244.58,24.17,3.01,20.94,82.0,27.62,,136.70,,,967.00,740.0,2.75
10/10/2015 13:00:00,55.09,37.62,273.25,422.42,44.02,174.33,24.42,1.59,10.13,80.6,25.72,,91.78,,,868.00,740.0,2.97
10/10/2015 14:00:00,59.03,38.36,263.92,422.42,38.21,201.27,22.25,1.15,8.33,92.4,23.78,,108.74,,,868.83,740.0,2.49
10/10/2015 15:00:00,73.81,38.08,265.83,393.33,42.68,267.72,22.58,1.07,9.26,102.8,20.19,,147.94,,,885.00,740.0,2.17
10/10/2015 16:00:00,75.11,36.77,272.25,348.83,32.28,253.85,23.5,1.83,20.07,120.8,24.16,,137.31,,,928.27,740.0,1.92
10/10/2015 17:00:00,101.46,34.77,284.83,169.75,28.02,380.43,27.17,4.02,22.55,131.6,33.36,,212.42,,,853.00,740.0,0.73
10/10/2015 18:00:00,96.97,32.54,121.5,14.0,36.73,277.27,32.92,14.71,20.48,197.0,69.52,,139.76,,,,740.0,0.38
10/10/2015 19:00:00,106.36,31.18,68.58,12.92,46.25,490.82,38.67,37.17,26.41,225.6,153.06,,290.02,,,,740.0,0.3
10/10/2015 20:00:00,115.92,29.74,103.42,13.08,64.73,783.72,45.0,63.77,39.27,323.2,484.98,,498.25,,,,740.0,0.3
10/10/2015 21:00:00,109.28,28.92,111.08,13.0,70.12,903.03,48.83,77.02,50.21,455.0,497.73,,589.93,,,,740.0,0.3
10/10/2015 22:00:00,135.12,28.26,99.17,13.0,81.24,"1,221.95",52.0,76.2,63.1,507.22,393.19,,806.66,,,,740.0,0.38
10/10/2015 23:00:00,104.23,28.16,105.25,13.08,85.38,736.54,48.58,73.84,52.32,541.8,294.51,,471.32,,,,740.0,0.37
11/10/2015 00:00:00,92.04,26.98,68.58,13.0,102.54,688.29,52.58,59.93,26.69,341.0,191.72,,443.98,,,,740.0,0.32
11/10/2015 01:00:00,77.97,25.98,44.83,12.92,105.76,593.63,56.42,53.92,28.83,327.17,325.05,,383.82,,,,740.0,0.3
11/10/2015 02:00:00,66.73,25.18,117.75,13.08,112.71,605.25,59.17,63.58,32.71,262.0,322.29,,399.68,,,,740.0,0.33
11/10/2015 03:00:00,64.23,24.83,180.83,13.0,111.15,522.19,57.67,57.62,30.73,280.67,302.46,,340.44,,,,740.0,0.32
