Time,East Arjun Nagar-Delhi CPCB/Nitrogen Dioxide(NO2),East Arjun Nagar-Delhi CPCB/Toluene(TOLUENE),East Arjun Nagar-Delhi CPCB/Benzene(BENZENE),East Arjun Nagar-Delhi CPCB/Mercury(Hg),East Arjun Nagar-Delhi CPCB/SO2(SO2),East Arjun Nagar-Delhi CPCB/Nitric Oxide(NO),East Arjun Nagar-Delhi CPCB/Ozone(O3),East Arjun Nagar-Delhi CPCB/Xylene(pXy),East Arjun Nagar-Delhi CPCB/Formaldehyde(For)
02/09/2016 05:00:00,26.38,18.48,3.22,2.28,3.55,29.41,10.67,13.23,9.92
02/09/2016 06:00:00,24.54,17.53,3.72,2.34,3.38,24.67,11.07,12.43,9.83
02/09/2016 07:00:00,27.57,17.5,3.32,2.66,2.96,27.55,16.19,10.05,9.4
02/09/2016 08:00:00,24.89,13.74,3.33,2.49,1.49,18.69,26.26,10.89,8.26
02/09/2016 09:00:00,23.84,18.23,3.23,2.73,2.0,18.2,34.32,10.86,11.54
02/09/2016 10:00:00,14.91,23.16,3.59,2.7,2.47,13.98,48.91,9.44,11.12
02/09/2016 11:00:00,14.06,18.86,3.81,2.64,2.1,13.3,53.38,11.21,9.56
02/09/2016 12:00:00,18.02,23.25,3.74,2.57,2.15,13.77,53.38,8.97,12.26
05/09/2016 08:00:00,16.38,13.37,3.74,2.71,1.88,18.49,27.29,10.18,14.05
05/09/2016 09:00:00,15.95,14.1,3.61,2.73,2.67,15.88,35.36,12.65,13.07
05/09/2016 10:00:00,14.01,14.02,3.65,2.65,2.7,16.32,41.99,11.51,12.55
05/09/2016 11:00:00,15.97,12.21,3.44,2.54,2.64,15.51,44.63,11.56,12.82
05/09/2016 12:00:00,14.44,10.23,3.56,2.66,2.1,13.6,48.97,12.06,10.35
05/09/2016 13:00:00,14.79,8.53,3.8,2.56,2.11,13.75,48.6,11.02,9.93
05/09/2016 14:00:00,14.92,8.65,3.44,2.57,2.06,12.27,48.38,10.63,5.24
05/09/2016 15:00:00,15.07,8.33,3.55,2.72,1.62,11.88,50.84,10.33,2.62
05/09/2016 16:00:00,17.09,13.25,3.85,2.68,2.14,13.41,50.08,11.11,4.91
05/09/2016 17:00:00,21.23,15.59,3.83,2.82,2.64,13.93,44.56,11.33,4.59
05/09/2016 18:00:00,31.6,20.91,3.91,2.32,2.34,16.93,29.59,13.22,9.83
05/09/2016 19:00:00,42.23,32.3,4.18,2.48,1.86,21.64,18.86,12.13,12.08
05/09/2016 20:00:00,46.72,33.55,4.2,2.44,1.18,36.45,12.76,16.23,12.91
05/09/2016 21:00:00,42.13,25.57,3.99,2.42,0.98,29.54,10.52,11.69,13.7
05/09/2016 22:00:00,34.55,20.61,3.63,2.73,1.2,15.03,15.39,13.14,12.01
05/09/2016 23:00:00,25.59,15.66,3.78,2.45,1.0,12.62,20.45,11.36,6.98
06/09/2016 00:00:00,22.09,14.88,3.91,2.58,1.07,12.81,22.85,11.32,6.71
06/09/2016 01:00:00,15.3,13.43,3.56,2.84,0.91,13.31,25.74,12.1,7.64
06/09/2016 02:00:00,15.12,11.11,3.61,2.69,1.59,12.14,25.34,10.46,10.01
06/09/2016 03:00:00,12.92,9.35,3.47,2.51,0.98,14.28,27.7,9.74,11.6
06/09/2016 04:00:00,12.38,8.13,3.64,2.29,0.91,13.36,25.96,10.06,10.42
06/09/2016 05:00:00,13.27,7.96,3.58,2.35,1.07,12.53,24.67,9.23,10.98
06/09/2016 06:00:00,17.2,9.91,3.46,2.45,0.93,13.96,21.41,10.89,12.07
06/09/2016 07:00:00,19.09,11.62,3.59,2.71,0.78,17.28,23.35,9.66,11.93
06/09/2016 08:00:00,18.57,12.45,3.58,2.69,1.8,16.07,28.15,11.2,12.56
06/09/2016 09:00:00,14.71,12.94,3.73,2.62,2.33,16.7,34.36,9.93,12.8
06/09/2016 10:00:00,12.77,11.29,3.54,2.65,1.83,14.33,37.65,11.68,10.45
06/09/2016 11:00:00,11.63,8.2,3.52,2.67,1.82,13.59,40.7,10.42,10.58
06/09/2016 12:00:00,14.02,10.08,3.56,2.59,2.22,14.81,44.15,10.48,10.46
06/09/2016 13:00:00,14.35,7.28,3.56,2.47,2.17,14.8,40.72,9.59,9.41
06/09/2016 14:00:00,14.32,11.87,3.55,2.7,1.89,11.56,45.38,9.97,6.88
06/09/2016 15:00:00,14.96,12.35,3.67,2.56,1.67,12.02,47.82,10.85,3.28
06/09/2016 16:00:00,16.87,13.27,3.67,2.65,1.38,13.36,44.47,10.29,3.87
06/09/2016 17:00:00,19.81,15.81,3.6,2.83,2.07,10.97,39.3,10.25,7.45
06/09/2016 18:00:00,25.48,20.91,3.61,2.63,2.2,14.63,32.05,12.03,9.5
06/09/2016 19:00:00,39.88,32.17,4.11,2.4,2.41,20.23,19.84,12.52,13.92
06/09/2016 20:00:00,39.67,33.65,4.34,2.42,1.19,23.37,16.65,12.97,11.54
06/09/2016 21:00:00,37.62,29.1,4.07,2.32,1.26,21.42,16.91,13.43,9.26
06/09/2016 22:00:00,28.16,19.15,3.78,2.45,1.03,14.05,20.01,9.67,8.29
06/09/2016 23:00:00,25.68,15.8,3.59,2.39,1.16,14.53,20.57,12.71,7.91
07/09/2016 00:00:00,18.89,14.74,3.87,2.5,0.77,11.45,24.93,10.5,7.98
07/09/2016 01:00:00,17.82,12.23,3.69,2.54,1.3,11.67,25.51,10.27,9.2
07/09/2016 02:00:00,17.05,10.89,3.88,2.34,1.34,11.46,24.3,11.04,10.55
07/09/2016 03:00:00,17.95,11.15,3.48,2.25,2.28,12.25,20.24,10.0,9.8
07/09/2016 04:00:00,24.1,13.62,3.81,2.41,2.89,13.25,16.18,12.12,11.35
07/09/2016 05:00:00,25.27,12.74,3.42,2.34,1.94,15.22,13.54,11.4,11.77
07/09/2016 06:00:00,18.3,13.04,3.57,2.84,1.48,15.32,21.17,9.7,11.22
07/09/2016 07:00:00,23.4,13.29,3.74,2.75,1.24,22.73,20.62,11.56,14.54
07/09/2016 08:00:00,21.53,15.93,3.6,2.59,1.88,18.97,25.97,12.93,15.34
07/09/2016 09:00:00,19.13,15.72,3.63,2.71,4.04,17.92,37.27,10.25,15.28
07/09/2016 10:00:00,18.11,14.83,3.41,2.56,3.4,14.21,44.92,10.31,15.8
07/09/2016 11:00:00,14.76,13.85,3.74,2.54,2.51,13.04,46.46,9.46,12.42
07/09/2016 12:00:00,13.78,10.97,3.51,2.6,2.83,14.86,55.45,9.93,11.11
07/09/2016 13:00:00,14.19,6.14,3.72,2.7,2.39,12.58,63.75,10.66,11.14
07/09/2016 14:00:00,14.39,11.26,3.64,2.74,2.16,13.39,67.66,11.43,8.15
07/09/2016 15:00:00,15.87,9.63,3.91,2.56,1.61,12.46,65.1,13.49,7.03
07/09/2016 16:00:00,17.66,12.96,3.61,2.7,2.0,9.75,56.45,9.29,7.81
07/09/2016 17:00:00,21.52,18.63,3.73,2.69,1.12,11.02,49.15,11.16,5.13
07/09/2016 18:00:00,28.3,16.6,3.82,2.3,1.84,15.52,35.5,12.53,11.82
07/09/2016 19:00:00,44.26,22.16,4.09,2.3,2.71,16.21,18.84,11.89,10.29
07/09/2016 20:00:00,43.99,22.68,3.75,2.29,2.27,20.66,17.63,13.47,13.85
07/09/2016 21:00:00,50.04,26.42,4.0,2.66,2.27,25.56,14.83,11.16,13.48
07/09/2016 22:00:00,41.99,22.91,4.19,2.59,2.62,16.9,19.8,12.04,12.8
07/09/2016 23:00:00,29.8,21.69,3.7,2.37,3.79,14.57,26.99,11.21,12.34
08/09/2016 00:00:00,37.65,20.04,3.63,2.36,3.88,16.3,18.1,11.55,11.5
08/09/2016 01:00:00,32.73,22.55,3.62,2.44,1.73,24.15,13.92,12.15,10.94
08/09/2016 02:00:00,18.74,15.28,3.8,2.53,2.93,13.11,24.65,11.53,10.4
08/09/2016 03:00:00,18.09,12.62,3.54,2.4,3.61,14.63,24.72,9.55,10.9
08/09/2016 04:00:00,21.45,10.16,3.63,2.61,2.08,12.64,19.45,9.6,11.76
08/09/2016 05:00:00,24.96,10.82,3.74,2.42,3.35,12.71,17.26,11.75,11.41
08/09/2016 06:00:00,21.47,11.04,3.54,2.47,5.05,16.58,23.52,12.8,10.12
08/09/2016 07:00:00,21.62,12.61,3.46,2.55,3.79,23.3,24.13,10.14,9.23
08/09/2016 08:00:00,18.98,10.63,3.31,2.33,2.76,15.63,29.69,11.32,10.59
08/09/2016 09:00:00,18.25,12.48,3.78,2.9,3.37,13.7,36.7,9.92,12.78
08/09/2016 10:00:00,15.04,11.61,3.73,2.51,3.06,16.16,37.59,13.3,13.54
08/09/2016 11:00:00,13.79,6.71,3.38,2.48,3.02,12.66,46.4,10.38,13.92
08/09/2016 12:00:00,14.87,10.15,3.86,2.4,3.73,10.64,58.89,9.55,13.49
08/09/2016 13:00:00,14.0,12.87,3.86,2.95,3.22,12.67,53.63,10.59,9.83
08/09/2016 14:00:00,14.41,12.5,3.7,2.7,3.44,12.3,57.83,9.99,5.32
08/09/2016 15:00:00,15.65,11.78,3.8,2.38,2.92,15.07,54.2,10.23,6.04
08/09/2016 16:00:00,20.67,13.77,3.95,2.57,1.69,14.0,57.74,10.24,4.14
08/09/2016 17:00:00,22.74,12.15,3.9,2.51,0.98,9.37,54.89,9.34,7.28
08/09/2016 18:00:00,31.64,24.6,3.95,2.37,1.53,11.77,41.52,11.84,9.37
08/09/2016 19:00:00,40.89,42.24,4.4,2.09,2.46,15.98,26.29,13.81,12.07
08/09/2016 20:00:00,47.32,38.6,4.2,2.18,3.47,19.99,21.12,12.5,13.93
08/09/2016 21:00:00,54.14,35.98,4.37,2.26,4.16,27.32,13.67,11.75,15.56
08/09/2016 22:00:00,45.1,42.81,4.22,2.44,4.4,20.24,19.26,11.39,18.23
08/09/2016 23:00:00,45.12,40.43,4.11,2.55,7.25,23.59,15.05,11.19,17.41
09/09/2016 00:00:00,32.84,33.61,4.28,2.71,4.91,17.99,24.69,11.99,13.52
09/09/2016 01:00:00,31.52,21.96,4.09,2.7,3.24,11.39,23.84,10.0,10.02
09/09/2016 02:00:00,37.89,21.06,3.9,2.56,3.82,16.35,16.2,10.38,8.91
09/09/2016 03:00:00,25.71,22.96,3.94,2.36,3.49,21.36,14.53,12.32,11.44
09/09/2016 04:00:00,20.96,14.13,3.84,2.44,2.73,13.07,15.63,10.86,11.65
09/09/2016 05:00:00,22.36,12.26,3.86,2.46,3.09,14.58,14.77,9.4,11.77
09/09/2016 06:00:00,24.28,14.03,3.67,2.7,2.36,16.98,15.75,11.11,12.55
09/09/2016 07:00:00,23.37,16.23,3.66,2.38,2.29,23.19,20.52,11.04,14.96
09/09/2016 08:00:00,19.1,15.93,3.47,2.63,2.32,15.22,29.13,11.42,14.99
09/09/2016 09:00:00,17.09,15.01,3.59,2.87,3.22,14.81,36.97,9.32,16.8
09/09/2016 10:00:00,15.81,12.13,3.43,2.68,3.61,14.86,43.05,10.82,16.15
09/09/2016 11:00:00,16.98,14.78,3.83,2.45,3.08,13.95,49.29,9.76,15.25
09/09/2016 12:00:00,15.9,12.02,3.76,2.57,4.11,12.86,55.41,10.52,16.48
09/09/2016 13:00:00,16.34,9.03,3.56,2.47,2.74,12.13,61.55,9.32,12.38
09/09/2016 14:00:00,15.14,4.95,3.75,2.75,1.97,11.26,58.22,10.03,7.7
09/09/2016 15:00:00,15.89,8.71,3.55,2.54,1.47,12.44,54.09,11.59,4.78
09/09/2016 16:00:00,17.63,15.64,4.14,2.84,1.1,11.0,50.23,10.16,3.6
09/09/2016 17:00:00,19.37,17.5,3.53,2.35,1.98,12.74,44.02,11.99,4.36
09/09/2016 18:00:00,24.84,25.58,4.21,2.54,2.36,11.44,33.04,10.51,8.4
09/09/2016 19:00:00,38.46,39.2,4.1,2.25,3.61,15.45,21.14,12.35,12.85
09/09/2016 20:00:00,46.88,28.92,4.08,2.58,3.04,22.44,13.01,14.57,11.25
09/09/2016 21:00:00,53.45,44.7,4.32,2.59,3.09,42.73,16.77,13.16,14.05
09/09/2016 22:00:00,43.8,40.33,4.17,2.68,5.54,25.43,18.41,13.95,14.68
09/09/2016 23:00:00,40.88,32.17,3.83,2.56,7.6,22.33,13.17,11.96,14.25
10/09/2016 00:00:00,40.9,38.37,4.08,2.51,7.01,33.96,15.9,11.71,14.93
10/09/2016 01:00:00,31.18,28.45,4.15,2.59,3.36,32.87,15.32,10.8,10.48
10/09/2016 02:00:00,16.55,12.94,3.82,2.59,1.66,12.7,25.0,11.1,9.56
10/09/2016 03:00:00,14.09,9.21,3.86,2.54,0.92,14.49,27.47,10.61,10.68
10/09/2016 04:00:00,17.83,8.84,3.54,2.42,1.18,12.23,21.34,11.05,10.98
10/09/2016 05:00:00,19.15,9.23,3.57,2.4,1.5,12.78,23.43,10.68,9.46
10/09/2016 06:00:00,22.18,11.42,3.45,2.43,1.33,12.93,19.44,9.74,10.0
10/09/2016 07:00:00,21.19,13.81,3.62,2.51,1.57,17.89,24.76,9.33,11.49
10/09/2016 08:00:00,18.65,16.2,3.58,2.52,3.21,18.04,29.99,10.45,13.04
10/09/2016 09:00:00,15.04,13.9,3.61,2.36,3.46,17.48,37.2,11.36,13.75
10/09/2016 10:00:00,14.11,11.49,3.62,2.52,2.69,15.04,41.29,11.32,14.29
10/09/2016 11:00:00,14.16,9.21,3.83,2.39,2.36,16.9,45.73,10.7,13.0
10/09/2016 12:00:00,15.91,6.48,4.06,2.33,2.24,14.07,45.59,11.68,15.09
10/09/2016 13:00:00,14.97,14.8,3.76,2.96,2.7,12.04,62.48,10.6,11.1
10/09/2016 14:00:00,15.29,12.94,3.84,2.42,2.89,12.77,63.49,10.15,9.74
10/09/2016 15:00:00,15.55,12.21,3.8,2.75,2.38,13.6,55.37,9.45,5.62
10/09/2016 16:00:00,16.0,14.27,3.62,2.71,2.43,12.73,50.5,11.45,3.99
10/09/2016 17:00:00,19.78,21.31,3.8,2.7,2.31,10.13,46.52,12.08,5.78
10/09/2016 18:00:00,28.05,22.37,4.01,2.16,3.12,12.42,33.83,11.04,11.16
10/09/2016 19:00:00,31.01,33.04,4.38,2.44,3.44,13.43,24.32,11.88,9.89
10/09/2016 20:00:00,33.15,39.29,4.6,2.36,2.29,16.52,24.28,14.86,11.75
10/09/2016 21:00:00,42.23,35.02,4.21,2.76,3.69,23.93,16.07,15.19,14.04
10/09/2016 22:00:00,48.4,35.82,4.05,2.41,6.41,38.5,15.07,11.58,15.94
10/09/2016 23:00:00,44.29,35.34,4.16,2.36,2.64,56.2,15.38,12.05,14.91
11/09/2016 00:00:00,31.43,24.75,4.07,2.58,1.51,21.97,16.44,10.59,11.38
11/09/2016 01:00:00,21.21,14.49,3.73,2.45,1.82,10.03,25.11,10.46,9.4
11/09/2016 02:00:00,16.77,12.26,3.81,2.39,3.06,13.43,24.21,12.07,9.31
11/09/2016 03:00:00,16.77,13.2,3.94,2.09,3.25,11.6,25.0,10.46,12.38
11/09/2016 04:00:00,14.14,9.26,3.74,2.36,1.27,13.44,19.94,10.25,9.6
11/09/2016 05:00:00,15.49,10.23,3.54,2.62,1.08,12.18,20.54,10.26,9.14
11/09/2016 06:00:00,20.88,12.61,3.77,2.61,1.1,14.47,15.45,10.51,11.17
11/09/2016 07:00:00,18.53,13.47,3.56,2.56,1.3,23.09,19.57,11.27,12.79
11/09/2016 08:00:00,16.22,15.8,3.47,3.08,1.83,17.11,28.0,11.24,14.27
11/09/2016 09:00:00,15.96,15.64,3.56,2.87,2.86,13.88,38.02,10.92,16.33
11/09/2016 10:00:00,14.43,10.22,4.02,2.61,3.38,14.91,41.8,9.98,16.03
11/09/2016 11:00:00,12.61,9.77,3.42,2.3,2.32,11.32,46.3,12.14,15.33
11/09/2016 12:00:00,11.05,4.61,3.81,2.3,2.28,15.0,57.61,10.63,14.66
11/09/2016 13:00:00,11.87,9.04,3.59,2.64,2.35,15.81,62.19,11.09,18.15
11/09/2016 14:00:00,13.89,9.46,3.63,2.69,2.08,11.11,63.9,9.31,10.31
11/09/2016 15:00:00,14.11,11.79,3.77,2.68,2.26,11.39,58.42,10.95,7.58
11/09/2016 16:00:00,17.4,17.68,3.83,2.81,1.69,8.54,54.51,10.1,5.68
11/09/2016 17:00:00,16.89,15.52,3.72,2.57,2.05,10.8,47.74,10.5,6.65
11/09/2016 18:00:00,21.56,21.47,3.85,2.5,2.38,11.38,42.53,10.09,9.3
11/09/2016 19:00:00,20.48,26.7,3.78,2.44,2.4,16.86,38.77,10.85,11.21
11/09/2016 20:00:00,26.73,28.86,3.97,2.48,2.33,14.6,26.25,11.14,12.01
11/09/2016 21:00:00,30.55,25.3,3.88,2.4,2.63,14.84,27.22,9.94,12.15
11/09/2016 22:00:00,41.4,31.06,4.14,2.57,6.11,14.81,16.52,10.6,14.53
11/09/2016 23:00:00,40.59,27.59,3.78,2.69,6.63,19.02,16.82,10.55,16.31
12/09/2016 00:00:00,49.43,33.7,4.01,2.67,5.01,58.75,14.56,13.99,16.05
12/09/2016 01:00:00,30.99,23.65,3.72,2.76,2.29,31.55,19.04,12.99,11.18
12/09/2016 02:00:00,17.3,15.05,3.63,2.33,2.21,11.71,22.42,11.1,9.35
12/09/2016 03:00:00,15.46,12.56,3.62,2.45,2.85,12.73,21.65,11.58,8.46
12/09/2016 04:00:00,16.55,9.6,3.5,2.49,1.94,10.52,19.2,11.41,8.7
12/09/2016 05:00:00,20.59,10.17,3.43,2.2,2.73,17.92,18.5,11.31,9.99
12/09/2016 06:00:00,19.96,11.65,3.56,2.51,1.61,16.71,18.81,11.45,10.76
12/09/2016 07:00:00,18.57,12.15,3.48,2.56,1.3,17.55,24.32,9.63,11.35
12/09/2016 08:00:00,19.04,16.1,3.53,2.9,2.67,18.66,27.84,10.11,12.92
12/09/2016 09:00:00,15.61,11.81,3.47,2.61,3.08,12.83,40.5,9.74,13.87
12/09/2016 10:00:00,15.03,13.45,3.7,2.48,2.86,15.08,36.95,10.34,13.43
12/09/2016 11:00:00,14.16,10.74,3.43,2.4,2.77,13.76,44.45,10.4,14.48
12/09/2016 12:00:00,12.61,14.28,3.76,2.45,2.9,17.92,44.0,9.11,14.28
12/09/2016 13:00:00,13.15,16.09,3.81,2.75,2.36,10.15,41.81,12.21,8.5
12/09/2016 14:00:00,13.19,15.68,3.64,2.65,2.08,11.4,47.33,9.52,2.38
12/09/2016 15:00:00,13.04,12.02,3.73,2.56,1.81,12.7,44.26,10.7,1.85
12/09/2016 16:00:00,15.81,14.25,3.52,2.71,1.9,10.15,40.94,11.14,1.17
12/09/2016 17:00:00,18.57,18.11,3.73,2.76,1.74,13.15,37.31,10.14,4.29
12/09/2016 18:00:00,26.21,24.2,3.75,2.67,1.92,11.91,29.98,9.69,8.91
12/09/2016 19:00:00,30.61,30.22,4.07,2.47,2.16,13.88,22.32,12.84,9.88
12/09/2016 20:00:00,33.48,29.82,3.71,2.36,2.35,15.09,22.27,11.5,12.95
12/09/2016 21:00:00,18.48,23.69,3.72,2.47,3.73,12.66,31.38,10.42,13.49
12/09/2016 22:00:00,22.28,26.0,3.86,2.6,4.34,11.43,27.06,13.71,13.56
12/09/2016 23:00:00,19.97,18.55,3.74,2.63,2.28,13.23,26.81,11.4,12.34
13/09/2016 00:00:00,21.45,16.87,3.4,2.67,2.22,13.64,26.05,12.6,11.69
13/09/2016 01:00:00,37.39,27.73,3.81,2.5,5.58,27.52,12.4,12.06,14.87
13/09/2016 02:00:00,44.13,26.03,3.55,2.33,7.13,46.77,9.95,11.47,10.04
13/09/2016 03:00:00,39.26,23.04,3.91,2.66,5.7,35.34,10.86,13.01,11.04
13/09/2016 04:00:00,35.26,26.51,3.84,2.36,3.71,42.16,10.68,14.61,14.44
13/09/2016 05:00:00,35.76,27.25,4.01,2.65,2.9,54.96,12.23,11.54,15.21
13/09/2016 06:00:00,35.5,34.3,3.8,2.48,3.65,79.78,12.93,10.67,13.07
13/09/2016 07:00:00,38.12,30.2,3.7,2.55,6.58,36.83,16.81,10.81,18.16
13/09/2016 08:00:00,29.68,22.16,3.93,2.87,4.28,21.24,35.72,9.81,20.08
13/09/2016 09:00:00,18.44,13.82,3.86,2.63,5.89,15.37,46.3,9.6,19.12
13/09/2016 10:00:00,12.49,10.05,3.58,2.56,5.12,12.5,48.35,11.2,16.43
13/09/2016 11:00:00,10.0,8.18,3.84,2.49,4.68,10.92,52.91,9.63,14.36
13/09/2016 12:00:00,9.81,7.76,3.38,2.46,5.38,10.18,59.62,9.53,11.48
13/09/2016 13:00:00,11.38,6.41,3.39,2.58,4.65,11.62,61.44,10.4,11.62
13/09/2016 14:00:00,10.64,8.78,3.63,2.58,4.43,10.22,67.45,9.95,11.48
13/09/2016 15:00:00,14.46,10.94,3.7,2.63,14.12,11.94,58.41,10.57,7.58
13/09/2016 16:00:00,12.99,7.29,3.67,2.86,4.15,10.98,60.95,9.69,4.28
13/09/2016 17:00:00,20.48,20.13,4.14,3.78,25.56,11.77,51.25,9.07,8.49
13/09/2016 18:00:00,22.08,20.55,4.21,4.06,19.97,11.9,38.29,9.98,12.2
13/09/2016 19:00:00,27.63,23.17,3.65,2.96,11.69,12.49,30.14,9.55,14.22
13/09/2016 20:00:00,28.33,26.17,4.14,3.32,14.16,11.74,26.94,11.35,16.39
13/09/2016 21:00:00,31.79,29.5,3.58,2.67,12.36,15.51,24.52,11.91,19.43
13/09/2016 22:00:00,28.59,23.54,3.91,2.75,15.92,14.11,29.72,10.06,17.67
13/09/2016 23:00:00,19.24,15.51,3.46,2.84,4.02,13.81,28.6,10.09,13.57
14/09/2016 00:00:00,18.31,13.45,3.49,2.68,2.21,14.28,25.15,11.57,15.61
14/09/2016 01:00:00,16.46,13.81,3.53,2.7,3.56,13.01,28.7,10.99,14.15
14/09/2016 02:00:00,16.31,15.35,3.73,2.48,9.74,9.32,25.88,12.88,11.96
14/09/2016 03:00:00,20.03,17.37,3.79,2.25,7.25,13.66,21.81,11.98,13.61
14/09/2016 04:00:00,18.96,18.21,3.45,2.52,5.88,13.6,20.04,9.96,14.72
14/09/2016 05:00:00,17.75,13.75,3.59,2.84,6.14,13.38,24.31,12.13,13.66
14/09/2016 06:00:00,29.13,21.14,3.38,2.41,10.58,23.16,14.12,11.13,14.28
14/09/2016 07:00:00,35.46,25.69,3.76,2.67,21.96,31.59,15.02,9.24,14.37
14/09/2016 08:00:00,27.56,22.85,4.14,4.38,32.36,25.9,28.95,9.95,14.4
14/09/2016 09:00:00,25.18,22.03,4.59,5.47,40.12,20.48,50.88,11.73,19.39
14/09/2016 10:00:00,28.5,14.57,3.73,2.69,30.75,22.8,43.62,12.56,18.32
14/09/2016 11:00:00,28.13,10.67,3.52,2.36,31.3,20.01,43.91,9.69,17.48
14/09/2016 12:00:00,24.58,11.37,3.91,4.3,29.1,16.95,55.78,10.44,17.21
14/09/2016 13:00:00,11.7,9.89,3.47,2.89,4.47,11.53,67.0,9.51,9.75
14/09/2016 14:00:00,12.13,7.74,3.41,2.57,2.84,9.96,56.69,9.69,7.19
14/09/2016 15:00:00,16.14,13.36,3.82,2.73,5.23,12.25,55.73,10.0,8.66
14/09/2016 16:00:00,13.84,19.09,3.76,2.78,4.42,10.24,54.29,11.09,8.83
14/09/2016 17:00:00,26.22,22.46,3.72,3.69,16.15,13.65,42.87,9.62,10.32
14/09/2016 18:00:00,23.19,16.51,3.72,2.36,3.85,14.49,41.44,10.26,15.06
14/09/2016 19:00:00,33.44,25.34,3.62,2.39,7.52,18.19,27.06,9.3,17.96
14/09/2016 20:00:00,33.65,37.56,4.22,2.64,9.84,20.6,29.33,8.89,17.7
14/09/2016 21:00:00,23.3,27.41,3.88,2.65,4.26,30.13,45.08,11.66,14.77
14/09/2016 22:00:00,19.3,21.49,4.13,2.39,6.68,14.08,48.37,10.75,14.59
14/09/2016 23:00:00,16.93,22.57,3.66,2.72,8.96,13.71,50.66,10.25,15.29
15/09/2016 00:00:00,20.55,35.03,3.72,2.56,13.96,10.94,38.91,8.18,17.83
15/09/2016 01:00:00,23.18,32.68,4.15,2.33,25.93,16.31,32.49,6.9,9.57
15/09/2016 02:00:00,22.21,28.42,3.62,2.48,29.25,10.24,33.45,7.69,9.02
15/09/2016 03:00:00,15.65,16.45,3.61,2.52,14.66,10.41,38.74,8.71,13.53
15/09/2016 04:00:00,15.76,29.03,3.38,2.39,18.0,22.93,28.51,6.69,17.99
15/09/2016 05:00:00,21.23,26.07,3.58,2.67,28.93,26.76,23.98,8.22,12.77
15/09/2016 06:00:00,26.66,31.85,3.97,2.64,19.12,20.9,24.36,6.91,16.62
15/09/2016 07:00:00,27.35,26.91,3.75,2.76,11.31,26.48,34.02,7.82,18.81
15/09/2016 08:00:00,18.51,20.55,3.91,2.61,8.03,29.29,59.71,8.61,16.89
15/09/2016 09:00:00,12.18,10.18,3.46,2.16,7.97,31.82,74.7,9.52,19.93
15/09/2016 10:00:00,16.87,9.53,3.54,2.86,10.24,29.13,95.55,10.26,24.15
15/09/2016 11:00:00,14.51,12.76,3.54,2.62,7.95,28.16,106.26,10.1,24.34
15/09/2016 12:00:00,10.5,10.69,3.66,2.7,4.41,29.81,86.06,9.29,17.7
15/09/2016 13:00:00,10.08,12.84,3.55,2.83,5.58,29.16,102.64,9.66,22.84
15/09/2016 14:00:00,14.62,16.07,4.02,2.8,6.84,28.2,121.53,9.83,21.15
15/09/2016 15:00:00,12.56,22.5,3.63,2.84,5.9,28.87,96.72,9.43,16.49
15/09/2016 16:00:00,10.21,19.98,3.66,2.87,7.07,26.22,85.63,10.66,12.62
15/09/2016 17:00:00,11.09,23.59,3.67,2.45,5.39,26.41,69.37,9.84,13.7
15/09/2016 18:00:00,10.81,34.44,3.81,2.21,5.37,26.0,57.65,10.36,14.57
15/09/2016 19:00:00,16.67,29.94,3.73,2.51,17.76,28.96,64.47,9.22,21.71
15/09/2016 20:00:00,16.3,18.01,3.75,2.39,17.29,27.65,46.4,9.11,19.42
15/09/2016 21:00:00,14.46,20.76,3.47,2.62,10.92,25.5,42.87,9.86,16.91
15/09/2016 22:00:00,14.03,20.79,3.62,2.66,6.49,28.04,35.69,9.99,16.36
15/09/2016 23:00:00,14.26,21.89,3.42,2.65,11.5,28.09,31.79,9.86,15.33
16/09/2016 00:00:00,20.27,25.82,3.6,2.77,29.42,27.77,26.74,8.2,17.72
16/09/2016 01:00:00,15.91,30.7,3.55,2.72,23.36,30.3,29.16,7.15,19.43
16/09/2016 02:00:00,14.36,29.89,3.57,2.64,20.39,28.4,30.76,6.7,15.48
16/09/2016 03:00:00,15.67,23.48,3.77,2.49,28.72,30.49,33.0,8.2,14.37
16/09/2016 04:00:00,11.16,17.68,3.36,2.39,9.43,26.61,35.14,8.2,17.29
16/09/2016 05:00:00,18.02,26.46,3.65,2.67,27.08,30.74,28.79,6.95,16.28
16/09/2016 06:00:00,23.9,29.36,3.62,2.57,17.76,21.7,28.4,6.83,15.68
16/09/2016 07:00:00,31.45,32.27,3.26,2.63,11.84,18.28,36.01,7.15,19.79
16/09/2016 08:00:00,24.86,32.99,3.7,2.81,15.47,13.35,63.63,7.42,22.3
16/09/2016 09:00:00,19.26,17.89,3.69,2.9,16.31,12.5,82.02,10.03,21.74
16/09/2016 10:00:00,17.93,16.54,3.59,2.64,9.54,29.24,92.02,9.19,23.23
16/09/2016 11:00:00,14.43,12.8,3.79,2.64,6.5,29.82,97.74,9.14,23.61
16/09/2016 12:00:00,12.5,14.36,3.93,3.0,6.51,29.65,107.46,9.07,20.63
16/09/2016 13:00:00,12.14,17.13,3.8,2.86,7.03,28.64,101.13,9.3,21.05
16/09/2016 14:00:00,11.75,17.71,3.6,2.84,5.35,27.59,92.63,9.59,17.55
16/09/2016 15:00:00,10.39,15.96,3.67,2.71,5.14,25.49,85.99,10.27,11.46
